2018-3-20 aai085.csv,,Amir,22/03/2018 12:47:42,GENESYS 10S,2L7M233003,2.001
nm,A
200,1.4776
202,1.4473
204,1.4068
206,1.3527
208,1.2636
210,1.1616
212,1.0316
214,.8946
216,.7454
218,.6139
220,.4861
222,.3741
224,.2583
226,.1759
228,.133
230,.1071
232,.0758
234,.0454
236,.0249
238,.0115
240,.0032
242,-.0005
244,-.0025
246,-.0048
248,-.0055
250,-.0059
252,-.0063
254,-.0064
256,-.0064
258,-.0067
260,-.0062
262,-.0058
264,-.0059
266,-.0058
268,-.0055
270,-.0056
272,-.0053
274,-.0051
276,-.0052
278,-.005
280,-.0049
282,-.0048
284,-.0046
286,-.0043
288,-.0039
290,-.004
292,-.0038
294,-.0036
296,-.0035
298,-.0037
300,-.0032
302,-.0034
304,-.0032
306,-.0032
308,-.0034
310,-.0032
312,-.0033
314,-.0033
316,-.0033
318,-.0034
320,-.004
322,-.0038
324,-.0038
326,-.0038
328,-.0045
330,-.0043
332,-.0043
334,-.0043
336,-.0043
338,-.0042
340,-.004
342,-.0042
344,-.0041
346,-.0039
348,-.0039
350,-.0038
352,-.004
354,-.0039
356,-.0037
358,-.0037
360,-.0039
362,-.0033
364,-.0032
366,-.0035
368,-.0039
370,-.0039
372,-.0036
374,-.0035
376,-.0037
378,-.0036
380,-.0033
382,-.0035
384,-.0036
386,-.0033
388,-.0032
390,-.0032
392,-.0031
394,-.0031
396,-.003
398,-.003
400,-.0029
