2018-3-20 aai055.csv,,Amir,22/03/2018 12:47:48,GENESYS 10S,2L7M233003,2.001
nm,A
200,1.6703
202,1.6429
204,1.6012
206,1.5408
208,1.4441
210,1.3259
212,1.1822
214,1.0264
216,.8536
218,.704
220,.5576
222,.4304
224,.2998
226,.2069
228,.1576
230,.1274
232,.0903
234,.0561
236,.0309
238,.0164
240,.0067
242,.0022
244,-.0006
246,-.0032
248,-.0038
250,-.0047
252,-.0051
254,-.0053
256,-.0055
258,-.0055
260,-.0055
262,-.0052
264,-.0051
266,-.0051
268,-.0046
270,-.0049
272,-.0047
274,-.0046
276,-.0043
278,-.0044
280,-.0043
282,-.0042
284,-.0039
286,-.0037
288,-.0034
290,-.0034
292,-.0032
294,-.0029
296,-.0028
298,-.0028
300,-.0026
302,-.0027
304,-.0026
306,-.0026
308,-.0028
310,-.0027
312,-.0027
314,-.0028
316,-.0028
318,-.0029
320,-.0034
322,-.0033
324,-.0032
326,-.0032
328,-.0041
330,-.0036
332,-.0035
334,-.0037
336,-.0037
338,-.0036
340,-.0033
342,-.0036
344,-.0035
346,-.0036
348,-.0033
350,-.0033
352,-.0033
354,-.0033
356,-.0029
358,-.0029
360,-.0029
362,-.0026
364,-.0023
366,-.0034
368,-.0031
370,-.0031
372,-.0033
374,-.0033
376,-.003
378,-.0031
380,-.0031
382,-.003
384,-.003
386,-.003
388,-.0027
390,-.0027
392,-.0025
394,-.0025
396,-.0025
398,-.0023
400,-.0023
