160.701	472.75
166.742	630.08
172.777	1079.42
178.805	2524.42
184.826	6200.42
190.841	12899.42
196.849	21143.42
202.85	27239.75
208.845	29148.42
214.833	28361.08
220.815	27302.42
226.789	26508.75
232.758	25771.42
238.719	25036.75
244.674	24192.42
250.623	23161.08
256.565	22139.75
262.5	21201.75
268.429	20280.42
274.351	19514.08
280.267	18864.08
286.176	18251.75
292.079	17749.75
297.975	17282.08
303.865	16796.08
309.748	16390.75
315.625	16061.75
321.495	15769.75
327.359	15567.42
333.217	15452.42
339.068	15333.08
344.912	15275.75
350.751	15238.75
356.583	15190.42
362.408	15181.75
368.227	15222.75
374.04	15332.42
379.847	15505.08
385.647	15710.08
391.44	15676.08
397.228	15567.08
403.009	15568.75
408.784	15752.42
414.553	16150.75
420.315	16677.08
426.071	16825.75
431.821	16308.75
437.565	15786.08
443.302	15568.75
449.033	15426.75
454.758	15329.42
460.477	15242.08
466.189	15160.08
471.896	15042.08
477.596	14902.08
483.29	14838.42
488.978	14739.75
494.66	14636.42
500.335	14444.75
506.005	14213.75
511.668	13968.08
517.325	13675.75
522.977	13470.42
528.622	13258.75
534.261	13116.42
539.894	12971.75
545.521	12857.75
551.141	12773.42
556.756	12662.42
562.365	12593.42
567.968	12490.75
573.565	12414.42
579.155	12359.75
584.74	12263.08
590.319	12159.08
595.892	12036.08
601.459	11955.08
607.02	11855.08
612.575	11719.75
618.124	11592.08
623.667	11489.42
629.204	11393.75
634.735	11325.08
640.261	11344.08
645.781	11457.75
651.294	11459.08
656.802	11321.42
662.304	11049.42
667.8	10897.08
673.29	10817.08
678.775	10728.75
684.254	10660.08
689.726	10581.08
695.193	10505.42
700.655	10415.08
706.11	10328.75
711.56	10273.08
717.004	10156.42
722.442	10106.42
727.874	10078.75
733.301	10099.08
738.722	10100.08
744.137	10051.42
749.547	9973.75
754.951	9892.42
760.349	9817.75
765.741	9750.42
771.128	9635.75
776.509	9624.08
781.885	9579.42
787.254	9521.75
792.618	9463.42
797.977	9365.08
803.33	9267.08
808.677	9183.42
814.019	9078.08
819.355	8980.42
824.686	8862.42
830.011	8781.75
835.33	8726.08
840.644	8654.75
845.952	8589.75
851.255	8555.75
856.552	8504.75
861.844	8403.75
867.13	8335.42
872.41	8253.75
877.686	8149.42
882.955	8034.75
888.219	7899.75
893.478	7784.75
898.731	7682.08
903.979	7553.08
909.221	7454.42
914.458	7374.42
919.69	7339.75
924.916	7363.75
930.136	7306.42
935.351	7286.42
940.561	7279.75
945.766	7226.08
950.965	7157.08
956.158	7115.42
961.347	7029.75
966.529	6929.42
971.707	6819.42
976.879	6719.08
982.046	6662.08
987.208	6596.08
992.364	6602.42
997.515	6615.08
1002.66	6636.75
1007.801	6683.75
1012.936	6709.75
1018.066	6753.08
1023.19	6798.75
1028.309	6791.75
1033.423	6759.75
1038.532	6715.75
1043.636	6662.42
1048.734	6608.75
1053.827	6522.08
1058.915	6454.75
1063.998	6408.08
1069.075	6423.08
1074.147	6378.42
