2017-11-14 QP0065.csv,,amir,14/11/2017 16:19:27,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.3207
202,2.2733
204,2.229
206,2.1489
208,2.0282
210,1.8644
212,1.6728
214,1.4453
216,1.212
218,.9893
220,.784
222,.5997
224,.4086
226,.2748
228,.2107
230,.1695
232,.1143
234,.0626
236,.028
238,.0012
240,-.0118
242,-.0154
244,-.0203
246,-.0214
248,-.0206
250,-.0221
252,-.0235
254,-.0253
256,-.0298
258,-.0279
260,-.0234
262,-.0234
264,-.026
266,-.0277
268,-.0269
270,-.0266
272,-.0273
274,-.0263
276,-.0266
278,-.0285
280,-.0288
282,-.0263
284,-.0269
286,-.0253
288,-.0264
290,-.0252
292,-.0264
294,-.0267
296,-.0253
298,-.0233
300,-.0224
302,-.0227
304,-.0231
306,-.0228
308,-.0233
310,-.0221
312,-.0212
314,-.0217
316,-.0224
318,-.0213
320,-.0232
322,-.0232
324,-.0225
326,-.0211
328,-.0208
330,-.0213
332,-.0209
334,-.0206
336,-.0207
338,-.021
340,-.0209
342,-.021
344,-.0208
346,-.0201
348,-.0209
350,-.0209
352,-.0216
354,-.0217
356,-.0219
358,-.0223
360,-.0215
362,-.0199
364,-.0199
366,-.0197
368,-.0193
370,-.0192
372,-.0201
374,-.0206
376,-.0199
378,-.0194
380,-.0201
382,-.0201
384,-.0201
386,-.0201
388,-.0205
390,-.0203
392,-.0194
394,-.0186
396,-.0191
398,-.0189
400,-.0197
402,-.0194
404,-.019
406,-.0192
408,-.0192
410,-.019
412,-.0188
414,-.0197
416,-.0194
418,-.0212
420,-.0198
422,-.019
424,-.0181
426,-.0178
428,-.0176
430,-.0202
432,-.0199
434,-.0193
436,-.02
438,-.0201
440,-.0196
442,-.0194
444,-.0202
446,-.019
448,-.0186
450,-.019
452,-.0189
454,-.0189
456,-.02
458,-.019
460,-.0186
462,-.0178
464,-.0182
466,-.0179
468,-.0182
470,-.0179
472,-.0177
474,-.0177
476,-.0176
478,-.0185
480,-.0212
482,-.0197
484,-.0187
486,-.0175
488,-.0173
490,-.0169
492,-.016
494,-.0167
496,-.0164
498,-.0168
500,-.0164
502,-.0167
504,-.0163
506,-.0167
508,-.0169
510,-.0164
512,-.0161
514,-.016
516,-.0176
518,-.0162
520,-.0165
522,-.0165
524,-.0177
526,-.018
528,-.0158
530,-.0156
532,-.0154
534,-.016
536,-.0152
538,-.0169
540,-.0162
542,-.0152
544,-.0149
546,-.015
548,-.0142
550,-.0146
552,-.0154
554,-.0145
556,-.0139
558,-.0146
560,-.0147
562,-.0151
564,-.0156
566,-.0153
568,-.0158
570,-.0152
572,-.0152
574,-.0149
576,-.0142
578,-.0142
580,-.0146
582,-.0141
584,-.0147
586,-.015
588,-.0146
590,-.0144
592,-.0146
594,-.0149
596,-.0145
598,-.0144
600,-.0142
602,-.0154
604,-.0155
606,-.015
608,-.0144
610,-.0143
612,-.0136
614,-.0145
616,-.0143
618,-.0142
620,-.0142
622,-.0138
624,-.0145
626,-.0141
628,-.0139
630,-.0139
632,-.0138
634,-.0135
636,-.0138
638,-.013
640,-.0144
642,-.0135
644,-.0141
646,-.0126
648,-.0137
650,-.0127
652,-.0138
654,-.0142
656,-.0137
658,-.014
660,-.0142
662,-.0131
664,-.0142
666,-.0141
668,-.0146
670,-.0145
672,-.0143
674,-.0138
676,-.0134
678,-.0137
680,-.0141
682,-.0127
684,-.0125
686,-.0132
688,-.0133
690,-.0124
692,-.0133
694,-.0132
696,-.0142
698,-.0145
700,-.0129
702,-.0126
704,-.0132
706,-.0142
708,-.0133
710,-.0129
712,-.0127
714,-.013
716,-.0122
718,-.0126
720,-.0128
722,-.0131
724,-.0129
726,-.0125
728,-.0125
730,-.0118
732,-.0128
734,-.0129
736,-.0125
738,-.0126
740,-.0126
742,-.0125
744,-.0123
746,-.0117
748,-.0114
750,-.0128
752,-.0121
754,-.0126
756,-.0127
758,-.0116
760,-.0114
762,-.0124
764,-.0129
766,-.0116
768,-.0116
770,-.0123
772,-.012
774,-.0123
776,-.0116
778,-.0117
780,-.0121
782,-.0118
784,-.0119
786,-.0141
788,-.0134
790,-.0124
792,-.0128
794,-.0121
796,-.0121
798,-.0128
800,-.0113
