Data from 2018-2-8_conc=5_n=4_RamanShift_04.txt Node
Date: Mon Mar 12 16:01:58 IST 2018
User: aro
Spectrometer: QEPB0276
Trigger mode: 0
Integration Time (sec): 3.000000E1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Raman Shifts
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
160.701	14.1
166.742	49.1
172.777	112.1
178.805	342.1
184.826	932.1
190.841	1983.1
196.849	3342.1
202.85	4359.1
208.845	4792.1
214.833	4743.1
220.815	4707.1
226.789	4673.1
232.758	4706.1
238.719	4688.1
244.674	4648.1
250.623	4630.1
256.565	4571.1
262.5	4519.1
268.429	4445.1
274.351	4397.1
280.267	4402.1
286.176	4376.1
292.079	4362.1
297.975	4315.1
303.865	4327.1
309.748	4291.1
315.625	4298.1
321.495	4286.1
327.359	4289.1
333.217	4269.1
339.068	4289.1
344.912	4281.1
350.751	4310.1
356.583	4295.1
362.408	4322.1
368.227	4338.1
374.04	4329.1
379.847	4353.1
385.647	4357.1
391.44	4390.1
397.228	4425.1
403.009	4440.1
408.784	4472.1
414.553	4473.1
420.315	4498.1
426.071	4486.1
431.821	4467.1
437.565	4469.1
443.302	4464.1
449.033	4450.1
454.758	4416.1
460.477	4426.1
466.189	4389.1
471.896	4359.1
477.596	4325.1
483.29	4294.1
488.978	4268.1
494.66	4296.1
500.335	4235.1
506.005	4144.1
511.668	3977.1
517.325	3858.1
522.977	3750.1
528.622	3672.1
534.261	3618.1
539.894	3590.1
545.521	3520.1
551.141	3492.1
556.756	3471.1
562.365	3476.1
567.968	3447.1
573.565	3398.1
579.155	3410.1
584.74	3385.1
590.319	3372.1
595.892	3335.1
601.459	3351.1
607.02	3339.1
612.575	3337.1
618.124	3281.1
623.667	3273.1
629.204	3239.1
634.735	3215.1
640.261	3181.1
645.781	3160.1
651.294	3176.1
656.802	3166.1
662.304	3108.1
667.8	3127.1
673.29	3130.1
678.775	3134.1
684.254	3080.1
689.726	3091.1
695.193	3067.1
700.655	3082.1
706.11	3054.1
711.56	3023.1
717.004	2994.1
722.442	3002.1
727.874	2984.1
733.301	2980.1
738.722	2969.1
744.137	2953.1
749.547	2937.1
754.951	2936.1
760.349	2962.1
765.741	2958.1
771.128	2978.1
776.509	2991.1
781.885	3016.1
787.254	3003.1
792.618	3029.1
797.977	2993.1
803.33	3006.1
808.677	2957.1
814.019	2949.1
819.355	2925.1
824.686	2890.1
830.011	2874.1
835.33	2889.1
840.644	2870.1
845.952	2862.1
851.255	2879.1
856.552	2847.1
861.844	2829.1
867.13	2822.1
872.41	2796.1
877.686	2786.1
882.955	2769.1
888.219	2737.1
893.478	2705.1
898.731	2659.1
903.979	2636.1
909.221	2603.1
914.458	2609.1
919.69	2595.1
924.916	2600.1
930.136	2621.1
935.351	2592.1
940.561	2609.1
945.766	2590.1
950.965	2618.1
956.158	2583.1
961.347	2550.1
966.529	2509.1
971.707	2474.1
976.879	2437.1
982.046	2420.1
987.208	2432.1
992.364	2426.1
997.515	2443.1
1002.66	2455.1
1007.801	2478.1
1012.936	2491.1
1018.066	2487.1
1023.19	2498.1
1028.309	2506.1
1033.423	2510.1
1038.532	2491.1
1043.636	2477.1
1048.734	2444.1
1053.827	2394.1
1058.915	2388.1
1063.998	2381.1
1069.075	2384.1
1074.147	2377.1
1079.214	2361.1
1084.276	2387.1
1089.333	2381.1
1094.385	2391.1
1099.431	2401.1
1104.472	2395.1
1109.509	2375.1
1114.54	2340.1
1119.565	2332.1
1124.586	2277.1
1129.602	2247.1
1134.613	2243.1
1139.618	2214.1
1144.619	2224.1
1149.614	2201.1
1154.604	2248.1
1159.589	2229.1
1164.57	2258.1
1169.545	2252.1
1174.515	2243.1
1179.48	2230.1
1184.44	2235.1
1189.395	2185.1
1194.345	2196.1
1199.29	2172.1
1204.23	2170.1
1209.165	2175.1
1214.095	2182.1
1219.021	2195.1
1223.941	2217.1
1228.856	2219.1
1233.766	2237.1
1238.672	2231.1
1243.572	2210.1
1248.467	2224.1
1253.358	2190.1
1258.244	2143.1
1263.124	2115.1
1268	2071.1
1272.871	2034.1
1277.737	2042.1
1282.599	2014.1
1287.455	2024.1
1292.306	2052.1
1297.153	2050.1
1301.995	2063.1
1306.832	2057.1
1311.664	2089.1
1316.491	2077.1
1321.314	2089.1
1326.132	2072.1
1330.945	2031.1
1335.753	2005.1
1340.556	1963.1
1345.354	1946.1
1350.148	1927.1
1354.937	1892.1
1359.722	1874.1
1364.501	1819.1
1369.276	1804.1
1374.046	1782.1
1378.811	1749.1
1383.572	1722.1
1388.327	1737.1
1393.079	1735.1
1397.825	1743.1
1402.567	1742.1
1407.304	1728.1
1412.036	1755.1
1416.764	1767.1
1421.487	1748.1
1426.205	1740.1
1430.919	1765.1
1435.628	1757.1
1440.333	1778.1
1445.032	1807.1
1449.727	1811.1
1454.418	1815.1
1459.104	1791.1
1463.785	1776.1
1468.462	1768.1
1473.134	1739.1
1477.802	1683.1
1482.465	1650.1
1487.123	1626.1
1491.777	1607.1
1496.426	1594.1
1501.071	1594.1
1505.711	1560.1
1510.347	1564.1
1514.978	1561.1
1519.604	1567.1
1524.226	1559.1
1528.844	1536.1
1533.457	1521.1
1538.065	1530.1
1542.669	1506.1
1547.269	1509.1
1551.864	1518.1
1556.454	1541.1
1561.041	1568.1
1565.622	1556.1
1570.199	1567.1
1574.772	1574.1
1579.34	1586.1
1583.904	1595.1
1588.464	1616.1
1593.019	1660.1
1597.569	1619.1
1602.115	1639.1
1606.657	1608.1
1611.195	1616.1
1615.728	1610.1
1620.256	1613.1
1624.78	1615.1
1629.3	1625.1
1633.816	1617.1
1638.327	1640.1
1642.834	1638.1
1647.336	1638.1
1651.834	1648.1
1656.328	1639.1
1660.817	1629.1
1665.302	1624.1
1669.783	1592.1
1674.259	1564.1
1678.732	1527.1
1683.199	1484.1
1687.663	1454.1
1692.122	1395.1
1696.577	1337.1
1701.028	1290.1
1705.474	1260.1
1709.917	1219.1
1714.355	1187.1
1718.788	1165.1
1723.218	1169.1
1727.643	1183.1
1732.064	1177.1
1736.481	1160.1
1740.893	1134.1
1745.301	1121.1
1749.705	1087.1
1754.105	1088.1
1758.501	1053.1
1762.893	1045.1
1767.28	1038.1
1771.663	1024.1
1776.042	1008.1
1780.417	996.1
1784.787	1003.1
1789.154	986.1
1793.516	980.1
1797.874	958.1
1802.228	950.1
1806.578	943.1
1810.924	923.1
1815.266	901.1
1819.603	915.1
1823.937	926.1
1828.266	929.1
1832.591	906.1
1836.913	912.1
1841.23	913.1
1845.543	911.1
1849.852	913.1
1854.156	920.1
1858.457	909.1
1862.754	919.1
1867.047	918.1
1871.335	934.1
1875.62	922.1
1879.9	924.1
1884.177	912.1
1888.449	903.1
1892.718	883.1
1896.982	881.1
1901.243	857.1
1905.499	851.1
1909.752	856.1
1914	837.1
1918.245	843.1
1922.485	811.1
1926.722	814.1
1930.954	810.1
1935.183	807.1
1939.408	793.1
1943.628	799.1
1947.845	786.1
1952.058	790.1
1956.267	777.1
1960.472	765.1
1964.673	756.1
1968.87	751.1
1973.063	745.1
1977.252	746.1
1981.438	753.1
1985.619	746.1
1989.797	740.1
1993.971	740.1
1998.14	735.1
2002.306	741.1
2006.469	754.1
2010.627	757.1
2014.781	734.1
2018.932	740.1
2023.078	743.1
2027.221	740.1
2031.36	724.1
2035.495	724.1
2039.627	712.1
2043.754	712.1
2047.878	701.1
2051.998	696.1
2056.114	689.1
2060.226	684.1
2064.334	685.1
2068.439	685.1
2072.54	677.1
2076.637	686.1
2080.73	693.1
2084.82	684.1
2088.906	673.1
2092.988	669.1
2097.066	654.1
2101.14	646.1
2105.211	638.1
2109.278	634.1
2113.342	625.1
2117.401	633.1
2121.457	619.1
2125.509	612.1
2129.558	601.1
2133.602	615.1
2137.643	610.1
2141.681	609.1
2145.714	612.1
2149.744	600.1
2153.77	600.1
2157.793	602.1
2161.812	601.1
2165.827	583.1
2169.838	581.1
2173.846	563.1
2177.851	562.1
2181.851	554.1
2185.848	547.1
2189.841	544.1
2193.831	554.1
2197.817	554.1
2201.799	547.1
2205.778	540.1
2209.753	540.1
2213.725	529.1
2217.693	534.1
2221.657	525.1
2225.618	538.1
2229.575	530.1
2233.529	531.1
2237.479	519.1
2241.425	526.1
2245.368	514.1
2249.307	508.1
2253.243	491.1
2257.175	482.1
2261.104	478.1
2265.029	471.1
2268.95	480.1
2272.868	462.1
2276.783	454.1
2280.694	440.1
2284.601	448.1
2288.505	449.1
2292.405	433.1
2296.302	438.1
2300.195	438.1
2304.085	413.1
2307.971	406.1
2311.854	413.1
2315.734	397.1
2319.609	397.1
2323.482	398.1
2327.351	397.1
2331.216	420.1
2335.078	416.1
2338.937	402.1
2342.792	390.1
2346.643	377.1
2350.492	379.1
2354.336	386.1
2358.178	380.1
2362.015	382.1
2365.85	390.1
2369.681	379.1
2373.508	393.1
2377.333	389.1
2381.153	376.1
2384.971	391.1
2388.785	385.1
2392.595	375.1
2396.402	370.1
2400.206	376.1
2404.007	376.1
2407.804	370.1
2411.597	366.1
2415.388	362.1
2419.174	354.1
2422.958	364.1
2426.738	363.1
2430.515	357.1
2434.289	356.1
2438.059	349.1
2441.825	344.1
2445.589	348.1
2449.349	329.1
2453.106	342.1
2456.859	333.1
2460.61	340.1
2464.356	325.1
2468.1	319.1
2471.84	323.1
2475.577	325.1
2479.311	306.1
2483.041	309.1
2486.768	310.1
2490.492	305.1
2494.213	306.1
2497.93	306.1
2501.644	297.1
2505.355	300.1
2509.062	305.1
2512.766	287.1
2516.467	291.1
2520.165	297.1
2523.859	292.1
2527.551	282.1
2531.239	271.1
2534.923	275.1
2538.605	274.1
2542.283	269.1
2545.958	268.1
2549.63	269.1
2553.299	260.1
2556.964	263.1
2560.626	252.1
2564.285	245.1
2567.941	251.1
2571.594	244.1
2575.243	241.1
2578.89	238.1
2582.533	231.1
2586.173	230.1
2589.809	215.1
2593.443	232.1
2597.073	222.1
2600.701	216.1
2604.325	215.1
2607.946	217.1
2611.564	220.1
2615.178	218.1
2618.79	218.1
2622.398	225.1
2626.004	213.1
2629.606	211.1
2633.205	206.1
2636.801	202.1
2640.394	207.1
2643.983	193.1
2647.57	203.1
2651.153	199.1
2654.734	202.1
2658.311	188.1
2661.885	187.1
2665.456	196.1
2669.025	189.1
2672.589	188.1
2676.151	186.1
2679.71	189.1
2683.266	179.1
2686.819	171.1
2690.368	170.1
2693.915	164.1
2697.458	167.1
2700.999	162.1
2704.536	166.1
2708.071	164.1
2711.602	162.1
2715.13	163.1
2718.656	150.1
2722.178	151.1
2725.697	139.1
2729.214	138.1
2732.727	148.1
2736.237	146.1
2739.744	142.1
2743.249	138.1
2746.75	143.1
2750.248	134.1
2753.743	125.1
2757.236	121.1
2760.725	127.1
2764.211	126.1
2767.695	122.1
2771.175	114.1
2774.652	113.1
2778.127	122.1
2781.598	108.1
2785.067	126.1
2788.532	117.1
2791.995	131.1
2795.455	110.1
2798.911	117.1
2802.365	118.1
2805.816	125.1
2809.264	125.1
2812.709	122.1
2816.151	126.1
2819.59	125.1
2823.026	120.1
2826.46	123.1
2829.89	126.1
2833.318	120.1
2836.742	125.1
2840.164	116.1
2843.583	121.1
2846.999	125.1
2850.412	120.1
2853.822	120.1
2857.229	128.1
2860.634	129.1
2864.035	134.1
2867.434	141.1
2870.83	147.1
2874.223	154.1
2877.613	150.1
2881	157.1
2884.385	159.1
2887.766	149.1
2891.145	147.1
2894.521	154.1
2897.894	158.1
2901.264	152.1
2904.631	149.1
2907.996	159.1
2911.358	162.1
2914.717	153.1
2918.073	164.1
2921.426	170.1
2924.777	184.1
2928.124	166.1
2931.469	167.1
2934.811	186.1
2938.15	184.1
2941.487	190.1
2944.821	190.1
2948.152	186.1
2951.48	185.1
2954.805	195.1
2958.128	182.1
2961.447	179.1
2964.765	183.1
2968.079	184.1
2971.39	172.1
2974.699	187.1
2978.005	183.1
2981.308	192.1
2984.609	190.1
2987.907	187.1
2991.202	198.1
2994.494	191.1
2997.784	197.1
3001.07	200.1
3004.355	199.1
3007.636	203.1
3010.915	207.1
3014.191	198.1
3017.464	201.1
3020.734	212.1
3024.002	208.1
3027.267	224.1
3030.53	220.1
3033.789	227.1
3037.046	240.1
3040.301	237.1
3043.552	243.1
3046.801	263.1
3050.048	261.1
3053.291	264.1
3056.532	279.1
3059.771	298.1
3063.006	296.1
3066.239	301.1
3069.469	304.1
3072.697	305.1
3075.922	336.1
3079.144	338.1
3082.364	351.1
3085.581	359.1
3088.795	357.1
3092.007	362.1
3095.216	366.1
3098.423	384.1
3101.627	393.1
3104.828	401.1
3108.026	405.1
3111.222	414.1
3114.416	432.1
3117.607	426.1
3120.795	440.1
3123.98	444.1
3127.163	464.1
3130.344	477.1
3133.521	478.1
3136.696	500.1
3139.869	493.1
3143.039	495.1
3146.206	513.1
3149.371	516.1
3152.533	531.1
3155.693	534.1
3158.85	542.1
3162.005	538.1
3165.157	551.1
3168.306	548.1
3171.453	546.1
3174.597	556.1
3177.739	563.1
3180.878	562.1
3184.014	569.1
3187.149	568.1
3190.28	555.1
3193.409	563.1
3196.536	563.1
3199.659	573.1
3202.781	570.1
3205.9	574.1
3209.016	585.1
3212.13	574.1
3215.241	569.1
3218.35	578.1
3221.456	554.1
3224.56	542.1
3227.661	540.1
3230.76	537.1
3233.856	527.1
3236.95	515.1
3240.041	516.1
3243.13	498.1
3246.216	500.1
3249.3	485.1
3252.382	484.1
3255.46	477.1
3258.537	490.1
3261.611	475.1
3264.682	466.1
3267.751	481.1
3270.818	469.1
3273.882	456.1
3276.943	439.1
3280.002	452.1
3283.059	455.1
3286.113	442.1
3289.165	438.1
3292.214	440.1
3295.261	421.1
3298.306	427.1
3301.348	418.1
3304.387	412.1
3307.425	407.1
3310.459	398.1
3313.492	398.1
3316.521	399.1
3319.549	394.1
3322.574	387.1
3325.597	397.1
3328.617	392.1
3331.635	381.1
3334.65	381.1
3337.663	377.1
3340.674	392.1
3343.682	380.1
3346.688	379.1
3349.691	377.1
3352.692	384.1
3355.691	374.1
3358.687	366.1
3361.681	377.1
3364.673	366.1
3367.662	354.1
3370.649	347.1
3373.633	348.1
3376.615	335.1
3379.595	327.1
3382.572	332.1
3385.547	316.1
3388.52	327.1
3391.49	311.1
3394.458	310.1
3397.424	306.1
3400.387	287.1
3403.348	294.1
3406.307	285.1
3409.263	281.1
3412.217	291.1
3415.168	281.1
3418.118	283.1
3421.065	274.1
3424.009	265.1
3426.951	261.1
3429.891	254.1
3432.829	251.1
3435.764	233.1
3438.697	241.1
3441.628	231.1
3444.557	219.1
3447.483	213.1
3450.407	197.1
3453.328	186.1
3456.247	185.1
3459.164	179.1
3462.079	171.1
3464.991	170.1
3467.902	158.1
3470.809	148.1
3473.715	137.1
3476.618	135.1
3479.519	132.1
3482.418	128.1
3485.315	120.1
3488.209	105.1
3491.101	107.1
3493.99	97.1
3496.878	95.1
3499.763	89.1
3502.646	86.1
3505.527	77.1
3508.405	79.1
3511.281	67.1
3514.155	61.1
3517.027	60.1
3519.897	48.1
3522.764	40.1
3525.629	30.1
3528.492	29.1
3531.352	25.1
3534.211	13.1
3537.067	12.1
3539.921	12.1
3542.773	14.1
3545.622	-3.9
3548.469	-6.9
3551.315	-5.9
3554.157	-8.9
3556.998	-13.9
3559.837	-19.9
3562.673	-21.9
3565.507	-22.9
3568.339	-29.9
3571.169	-38.9
3573.996	-33.9
3576.822	-36.9
3579.645	-32.9
3582.466	-35.9
3585.285	-45.9
3588.101	-35.9
3590.916	-45.9
3593.728	-57.9
3596.538	-54.9
3599.346	-58.9
3602.152	-52.9
3604.956	-57.9
3607.757	-57.9
3610.556	-61.9
