2018-5-23 AAI050.csv,,Amir,24/05/2018 16:12:47,GENESYS 10S,2L7M233003,2.001
nm,A
200,1.7085
202,1.6662
204,1.6176
206,1.555
208,1.4555
210,1.336
212,1.1857
214,1.029
216,.8645
218,.71
220,.5634
222,.4419
224,.3076
226,.214
228,.1641
230,.1328
232,.0948
234,.0592
236,.0349
238,.0202
240,.01
242,.0057
244,.0022
246,.0001
248,-.0014
250,-.0022
252,-.0023
254,-.0026
256,-.0022
258,-.0019
260,-.0021
262,-.0023
264,-.0021
266,-.0017
268,-.0016
270,-.0013
272,-.0013
274,-.0016
276,-.0011
278,-.0009
280,-.0008
282,-.0008
284,-.0009
286,-.0008
288,-.0007
290,-.0005
292,-.0004
294,-.0003
296,-.0002
298,-.0004
300,-.0002
302,-.0001
304,.0001
306,.0001
308,.0001
310,-.0001
312,-.0001
314,-.0001
316,-.0001
318,-.0005
320,-.0003
322,-.0002
324,-.0004
326,-.0007
328,-.0005
330,-.0006
332,-.0006
334,-.0008
336,-.0008
338,-.0008
340,-.0008
342,-.0008
344,-.0005
346,-.0004
348,-.0007
350,-.0007
352,-.0005
354,-.0004
356,-.0007
358,-.0005
360,-.0003
362,-.0004
364,-.0007
366,-.0003
368,-.0006
370,-.0001
372,-.001
374,-.0001
376,-.0003
378,-.0003
380,-.0003
382,-.0002
384,-.0002
386,-.0005
388,-.0003
390,-.0004
392,-.0003
394,-.0004
396,-.0002
398,-.0005
400,-.0002
