2018-5-23 KDZ010.csv,,Amir,24/05/2018 17:43:43,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.0549
202,2.0189
204,1.9743
206,1.9035
208,1.7899
210,1.6459
212,1.474
214,1.2748
216,1.0698
218,.8816
220,.6978
222,.5459
224,.3791
226,.265
228,.2033
230,.1639
232,.1155
234,.0723
236,.0415
238,.0227
240,.0105
242,.0052
244,.0008
246,-.0019
248,-.0037
250,-.0047
252,-.005
254,-.0055
256,-.0052
258,-.0049
260,-.0054
262,-.0058
264,-.0052
266,-.0053
268,-.0052
270,-.0052
272,-.0053
274,-.0054
276,-.0049
278,-.0048
280,-.0044
282,-.0044
284,-.0042
286,-.0041
288,-.0038
290,-.0035
292,-.0032
294,-.0029
296,-.0029
298,-.0029
300,-.0028
302,-.0025
304,-.0024
306,-.0023
308,-.0022
310,-.0025
312,-.0024
314,-.0025
316,-.0023
318,-.0024
320,-.0025
322,-.0022
324,-.0025
326,-.0028
328,-.0024
330,-.0024
332,-.002
334,-.0025
336,-.0023
338,-.0025
340,-.0023
342,-.0022
344,-.0021
346,-.0022
348,-.0023
350,-.002
352,-.002
354,-.0014
356,-.0019
358,-.0017
360,-.0017
362,-.0017
364,-.0021
366,-.0014
368,-.0018
370,-.0015
372,-.0021
374,-.0012
376,-.0013
378,-.0013
380,-.0016
382,-.0016
384,-.0015
386,-.0015
388,-.0016
390,-.0016
392,-.0016
394,-.0018
396,-.0011
398,-.0021
400,-.0015
