2017-11-18 SH70.csv,,amir,28/11/2017 17:34:16,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.7622
202,2.7746
204,2.805
206,2.7895
208,2.7515
210,2.7019
212,2.6258
214,2.488
216,2.2407
218,1.928
220,1.5754
222,1.2441
224,.8769
226,.6305
228,.4955
230,.4091
232,.2959
234,.1923
236,.1208
238,.0758
240,.045
242,.0318
244,.0221
246,.0141
248,.0109
250,.0086
252,.0054
254,.0043
256,.0024
258,.0014
260,.002
262,.0028
264,.0021
266,.0013
268,.0015
270,.0014
272,.0014
274,.0016
276,.0016
278,.0017
280,.0013
282,.0013
284,.0014
286,.0015
288,.0016
290,.0014
292,.0015
294,.0011
296,.0015
298,.0017
300,.0015
302,.0013
304,.0014
306,.0008
308,.0006
310,.0003
312,.0002
314,-.0003
316,-.0005
318,-.001
320,-.0017
322,-.0022
324,-.0026
326,-.0024
328,-.0043
330,-.0043
332,-.0034
334,-.0048
336,-.0049
338,-.0052
340,-.0049
342,-.0051
344,-.0052
346,-.0052
348,-.0051
350,-.0051
352,-.0052
354,-.0041
356,-.0045
358,-.0042
360,-.0045
362,-.0043
364,-.004
366,-.0054
368,-.0056
370,-.0059
372,-.0062
374,-.0062
376,-.0062
378,-.0055
380,-.0057
382,-.006
384,-.0062
386,-.005
388,-.0051
390,-.0051
392,-.0049
394,-.0049
396,-.0047
398,-.0048
400,-.005
402,-.0048
404,-.005
406,-.0051
408,-.005
410,-.0048
412,-.0049
414,-.0051
416,-.0053
418,-.0052
420,-.0052
422,-.005
424,-.0049
426,-.0048
428,-.0048
430,-.0049
432,-.0049
434,-.0051
436,-.005
438,-.0051
440,-.0054
442,-.0049
444,-.005
446,-.0051
448,-.0047
450,-.0049
452,-.0049
454,-.0048
456,-.0049
458,-.0052
460,-.0048
462,-.0046
464,-.0049
466,-.0051
468,-.0048
470,-.0051
472,-.0051
474,-.005
476,-.005
478,-.0052
480,-.0053
482,-.0056
484,-.005
486,-.0047
488,-.0049
490,-.0048
492,-.0048
494,-.0048
496,-.0049
498,-.0048
500,-.0049
502,-.0058
504,-.006
506,-.006
508,-.0063
510,-.0063
512,-.0047
514,-.0049
516,-.0049
518,-.0049
520,-.0046
522,-.0047
524,-.005
526,-.0053
528,-.0051
530,-.0044
532,-.0047
534,-.0046
536,-.0046
538,-.0048
540,-.0051
542,-.0047
544,-.0042
546,-.0045
548,-.0054
550,-.0059
552,-.0059
554,-.0058
556,-.0059
558,-.006
560,-.0059
562,-.0057
564,-.006
566,-.0054
568,-.0057
570,-.0056
572,-.0058
574,-.0057
576,-.0059
578,-.0056
580,-.0051
582,-.0055
584,-.0046
586,-.0054
588,-.0056
590,-.0055
592,-.0054
594,-.006
596,-.0053
598,-.0055
600,-.0051
602,-.006
604,-.0061
606,-.0053
608,-.0053
610,-.0056
612,-.0052
614,-.0042
616,-.0039
618,-.0052
620,-.0044
622,-.0049
624,-.0042
626,-.0041
628,-.0038
630,-.0041
632,-.0039
634,-.0044
636,-.0044
638,-.0043
640,-.0042
642,-.0045
644,-.0039
646,-.0047
648,-.0047
650,-.0048
652,-.004
654,-.0047
656,-.0042
658,-.0037
660,-.0043
662,-.0034
664,-.0044
666,-.0032
668,-.0043
670,-.0042
672,-.0051
674,-.0051
676,-.0054
678,-.0049
680,-.0049
682,-.0048
684,-.0052
686,-.0048
688,-.0047
690,-.0052
692,-.005
694,-.0047
696,-.005
698,-.0051
700,-.0048
702,-.0048
704,-.004
706,-.0036
708,-.004
710,-.0042
712,-.0042
714,-.0037
716,-.0029
718,-.0032
720,-.0032
722,-.0035
724,-.0029
726,-.0046
728,-.0037
730,-.0029
732,-.0036
734,-.0035
736,-.0039
738,-.0042
740,-.0035
742,-.0034
744,-.0045
746,-.0028
748,-.0035
750,-.004
752,-.0044
754,-.004
756,-.0035
758,-.0042
760,-.0039
762,-.0037
764,-.0034
766,-.0034
768,-.0032
770,-.0039
772,-.0029
774,-.0037
776,-.003
778,-.0047
780,-.0043
782,-.0043
784,-.0048
786,-.0049
788,-.0039
790,-.0043
792,-.0031
794,-.0046
796,-.0047
798,-.0034
800,-.0047
