2017-11-28 AAI050.csv,,amir,28/11/2017 16:54:14,GENESYS 10S,2L7M233003,2.001
nm,A
200,1.6741
202,1.6278
204,1.5778
206,1.5135
208,1.4181
210,1.2985
212,1.1584
214,1.0037
216,.8459
218,.6942
220,.5522
222,.4308
224,.3049
226,.2147
228,.1641
230,.1352
232,.0991
234,.0641
236,.0399
238,.0248
240,.0145
242,.01
244,.0069
246,.0041
248,.0031
250,.0024
252,.0013
254,.0008
256,0
258,-.0005
260,-.0002
262,.0002
264,-.0003
266,-.0007
268,-.0008
270,-.0008
272,-.001
274,-.0007
276,-.0009
278,-.0011
280,-.0011
282,-.0015
284,-.0014
286,-.0016
288,-.0015
290,-.0017
292,-.0017
294,-.002
296,-.0021
298,-.0017
300,-.0019
302,-.0019
304,-.0018
306,-.0021
308,-.0022
310,-.0023
312,-.0024
314,-.0026
316,-.0025
318,-.0026
320,-.003
322,-.0032
324,-.0035
326,-.0031
328,-.0045
330,-.0045
332,-.0036
334,-.0048
336,-.0048
338,-.005
340,-.0049
342,-.0051
344,-.005
346,-.0048
348,-.0049
350,-.0049
352,-.005
354,-.0039
356,-.004
358,-.004
360,-.004
362,-.004
364,-.0039
366,-.0051
368,-.0052
370,-.0054
372,-.0052
374,-.0055
376,-.0055
378,-.0051
380,-.005
382,-.0051
384,-.0054
386,-.004
388,-.0042
390,-.0042
392,-.0042
394,-.004
396,-.0038
398,-.004
400,-.004
402,-.004
404,-.0042
406,-.0044
408,-.0043
410,-.0042
412,-.0041
414,-.0043
416,-.0043
418,-.0043
420,-.0044
422,-.0044
424,-.004
426,-.0041
428,-.0041
430,-.0043
432,-.0044
434,-.0045
436,-.0043
438,-.0044
440,-.0044
442,-.0041
444,-.004
446,-.0044
448,-.0039
450,-.004
452,-.0038
454,-.0037
456,-.0038
458,-.004
460,-.0039
462,-.0036
464,-.0039
466,-.0039
468,-.0037
470,-.004
472,-.004
474,-.004
476,-.0039
478,-.004
480,-.0039
482,-.0041
484,-.0037
486,-.0037
488,-.0037
490,-.0036
492,-.0037
494,-.0037
496,-.0036
498,-.0036
500,-.0036
502,-.0044
504,-.0048
506,-.0047
508,-.0049
510,-.0049
512,-.0034
514,-.0036
516,-.0037
518,-.0037
520,-.0035
522,-.0035
524,-.0037
526,-.0039
528,-.0039
530,-.0037
532,-.0036
534,-.0035
536,-.0036
538,-.004
540,-.0038
542,-.0035
544,-.0035
546,-.0033
548,-.0045
550,-.0046
552,-.0046
554,-.0047
556,-.0044
558,-.0047
560,-.0042
562,-.0044
564,-.0042
566,-.0045
568,-.0043
570,-.0043
572,-.0041
574,-.004
576,-.0041
578,-.0034
580,-.0038
582,-.0042
584,-.0029
586,-.0041
588,-.0043
590,-.0035
592,-.0042
594,-.0043
596,-.0037
598,-.0041
600,-.0036
602,-.0043
604,-.0038
606,-.0039
608,-.0043
610,-.004
612,-.0036
614,-.0031
616,-.0025
618,-.0032
620,-.0029
622,-.0032
624,-.003
626,-.003
628,-.003
630,-.0027
632,-.0031
634,-.0033
636,-.003
638,-.0028
640,-.0034
642,-.003
644,-.0032
646,-.0028
648,-.0031
650,-.0036
652,-.0026
654,-.0034
656,-.0027
658,-.0036
660,-.0028
662,-.0023
664,-.0031
666,-.0017
668,-.0023
670,-.0026
672,-.0042
674,-.0038
676,-.0041
678,-.0034
680,-.004
682,-.0035
684,-.0037
686,-.0035
688,-.0039
690,-.0035
692,-.0037
694,-.0037
696,-.0032
698,-.0036
700,-.0038
702,-.0035
704,-.0024
706,-.0029
708,-.0026
710,-.0027
712,-.0036
714,-.0028
716,-.0028
718,-.0027
720,-.002
722,-.003
724,-.0021
726,-.0032
728,-.0025
730,-.0021
732,-.0026
734,-.0027
736,-.0027
738,-.0025
740,-.0022
742,-.0016
744,-.003
746,-.0021
748,-.0027
750,-.0025
752,-.0027
754,-.002
756,-.0016
758,-.0017
760,-.0027
762,-.0029
764,-.0018
766,-.0025
768,-.0026
770,-.0021
772,-.0018
774,-.0033
776,-.0022
778,-.0031
780,-.0017
782,-.0036
784,-.0026
786,-.003
788,-.0031
790,-.0026
792,-.0022
794,-.0023
796,-.0035
798,-.0025
800,-.004
