2017-11-28 AAI080.csv,,amir,28/11/2017 12:50:09,GENESYS 10S,2L7M233003,2.001
nm,A
200,1.5449
202,1.4983
204,1.4514
206,1.3918
208,1.3003
210,1.1927
212,1.057
214,.9169
216,.7682
218,.6293
220,.5006
222,.3897
224,.2729
226,.1912
228,.1459
230,.1207
232,.089
234,.0574
236,.0356
238,.0214
240,.0119
242,.0083
244,.006
246,.0031
248,.0032
250,.0029
252,.0015
254,.0014
256,.0001
258,-.0009
260,0
262,.001
264,-.0002
266,-.0012
268,-.0014
270,-.0016
272,-.0014
274,-.0013
276,-.0018
278,-.0019
280,-.0023
282,-.0026
284,-.0024
286,-.0025
288,-.0026
290,-.0029
292,-.0031
294,-.0036
296,-.0039
298,-.0032
300,-.0034
302,-.0035
304,-.0037
306,-.0042
308,-.0043
310,-.0043
312,-.0043
314,-.0046
316,-.0045
318,-.0048
320,-.0052
322,-.0056
324,-.0056
326,-.0053
328,-.0057
330,-.0059
332,-.0057
334,-.006
336,-.0058
338,-.0063
340,-.0063
342,-.006
344,-.0061
346,-.0061
348,-.0059
350,-.0062
352,-.0061
354,-.006
356,-.0061
358,-.0058
360,-.006
362,-.0056
364,-.0053
366,-.0055
368,-.0057
370,-.0058
372,-.006
374,-.0062
376,-.0059
378,-.0057
380,-.0057
382,-.006
384,-.0061
386,-.0058
388,-.0057
390,-.0059
392,-.0059
394,-.0056
396,-.0057
398,-.006
400,-.0058
402,-.0059
404,-.0061
406,-.006
408,-.006
410,-.0059
412,-.0058
414,-.0063
416,-.0062
418,-.0062
420,-.0061
422,-.006
424,-.0057
426,-.0056
428,-.0053
430,-.0057
432,-.006
434,-.0059
436,-.0059
438,-.0058
440,-.0061
442,-.0056
444,-.0056
446,-.0059
448,-.0054
450,-.0056
452,-.0055
454,-.0056
456,-.0057
458,-.0055
460,-.0056
462,-.0052
464,-.0054
466,-.0055
468,-.0053
470,-.0056
472,-.0053
474,-.0055
476,-.0054
478,-.0057
480,-.0058
482,-.0061
484,-.0054
486,-.0051
488,-.0051
490,-.0051
492,-.0049
494,-.005
496,-.0052
498,-.005
500,-.0049
502,-.0052
504,-.0053
506,-.0055
508,-.0054
510,-.0056
512,-.005
514,-.0052
516,-.0055
518,-.0052
520,-.0049
522,-.0053
524,-.0054
526,-.0057
528,-.0054
530,-.0047
532,-.005
534,-.0052
536,-.005
538,-.0055
540,-.0054
542,-.0049
544,-.0045
546,-.0048
548,-.0047
550,-.005
552,-.005
554,-.0054
556,-.005
558,-.0054
560,-.0051
562,-.0052
564,-.0053
566,-.0052
568,-.005
570,-.0048
572,-.005
574,-.0046
576,-.0047
578,-.0049
580,-.0047
582,-.0052
584,-.005
586,-.005
588,-.0052
590,-.0045
592,-.0051
594,-.0056
596,-.0047
598,-.0048
600,-.0045
602,-.0051
604,-.005
606,-.0044
608,-.0047
610,-.0049
612,-.0048
614,-.0046
616,-.0047
618,-.0047
620,-.0046
622,-.0048
624,-.0042
626,-.005
628,-.0045
630,-.0045
632,-.0045
634,-.0042
636,-.0047
638,-.0044
640,-.0043
642,-.0044
644,-.0041
646,-.0042
648,-.0048
650,-.0049
652,-.0043
654,-.0042
656,-.0039
658,-.0042
660,-.004
662,-.0026
664,-.0046
666,-.0031
668,-.0048
670,-.0041
672,-.0045
674,-.0049
676,-.0046
678,-.0043
680,-.0046
682,-.004
684,-.0046
686,-.0045
688,-.0047
690,-.0041
692,-.0046
694,-.0045
696,-.0044
698,-.0044
700,-.0043
702,-.0038
704,-.0041
706,-.0039
708,-.0036
710,-.004
712,-.0046
714,-.0046
716,-.004
718,-.0037
720,-.0036
722,-.0039
724,-.0037
726,-.005
728,-.0042
730,-.0045
732,-.0044
734,-.0046
736,-.0046
738,-.0045
740,-.0042
742,-.0037
744,-.0039
746,-.0037
748,-.0043
750,-.0036
752,-.0049
754,-.0042
756,-.0039
758,-.0029
760,-.0046
762,-.0039
764,-.0039
766,-.0037
768,-.0039
770,-.004
772,-.004
774,-.004
776,-.0035
778,-.0057
780,-.0044
782,-.0046
784,-.0046
786,-.0035
788,-.0048
790,-.0033
792,-.004
794,-.0043
796,-.0041
798,-.0036
800,-.0043
