2017-11-28 QP0030.csv,,amir,28/11/2017 16:54:05,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4981
202,2.466
204,2.4286
206,2.3576
208,2.2383
210,2.079
212,1.8707
214,1.6279
216,1.3799
218,1.1392
220,.9043
222,.7046
224,.4952
226,.3487
228,.2678
230,.2189
232,.1581
234,.0999
236,.0602
238,.0343
240,.018
242,.0108
244,.0058
246,.0011
248,-.0004
250,-.0016
252,-.0033
254,-.0039
256,-.0051
258,-.0057
260,-.0053
262,-.0046
264,-.0051
266,-.0056
268,-.0055
270,-.0056
272,-.0055
274,-.0053
276,-.0053
278,-.0052
280,-.0051
282,-.0055
284,-.0052
286,-.0053
288,-.005
290,-.0051
292,-.005
294,-.0054
296,-.0053
298,-.005
300,-.0049
302,-.0051
304,-.0049
306,-.0054
308,-.0054
310,-.0056
312,-.0056
314,-.0059
316,-.006
318,-.006
320,-.0065
322,-.0068
324,-.0071
326,-.0069
328,-.0085
330,-.0083
332,-.0074
334,-.0084
336,-.0083
338,-.0086
340,-.0085
342,-.0087
344,-.0085
346,-.0088
348,-.0085
350,-.0085
352,-.0086
354,-.0076
356,-.0077
358,-.0077
360,-.0077
362,-.0074
364,-.0072
366,-.0087
368,-.0086
370,-.0086
372,-.0088
374,-.0089
376,-.009
378,-.0087
380,-.0082
382,-.0088
384,-.0086
386,-.0076
388,-.0076
390,-.0078
392,-.0078
394,-.0074
396,-.0076
398,-.0077
400,-.0076
402,-.0076
404,-.0076
406,-.0077
408,-.0076
410,-.0075
412,-.0074
414,-.0076
416,-.0077
418,-.0078
420,-.0077
422,-.0075
424,-.0074
426,-.0073
428,-.0071
430,-.0073
432,-.0075
434,-.0075
436,-.0073
438,-.0075
440,-.0077
442,-.0073
444,-.0071
446,-.0073
448,-.0069
450,-.0072
452,-.0069
454,-.0068
456,-.0071
458,-.0069
460,-.0068
462,-.0067
464,-.0069
466,-.007
468,-.0068
470,-.007
472,-.007
474,-.007
476,-.0069
478,-.0069
480,-.0072
482,-.0074
484,-.0071
486,-.0066
488,-.0066
490,-.0066
492,-.0066
494,-.0066
496,-.0066
498,-.0064
500,-.0064
502,-.0078
504,-.0075
506,-.0076
508,-.0078
510,-.0077
512,-.0065
514,-.0066
516,-.0067
518,-.0066
520,-.0064
522,-.0066
524,-.0067
526,-.0068
528,-.0067
530,-.006
532,-.0063
534,-.0063
536,-.0063
538,-.0066
540,-.0065
542,-.0062
544,-.0059
546,-.0059
548,-.0066
550,-.0072
552,-.0066
554,-.007
556,-.0068
558,-.0072
560,-.0069
562,-.0071
564,-.0071
566,-.0069
568,-.007
570,-.0067
572,-.0067
574,-.0066
576,-.0067
578,-.0062
580,-.0066
582,-.0065
584,-.0056
586,-.0064
588,-.0073
590,-.0061
592,-.0067
594,-.0068
596,-.0064
598,-.006
600,-.0061
602,-.0072
604,-.0067
606,-.0062
608,-.0068
610,-.0066
612,-.0061
614,-.0054
616,-.0051
618,-.0052
620,-.0052
622,-.0055
624,-.005
626,-.0058
628,-.0052
630,-.005
632,-.0057
634,-.0057
636,-.0055
638,-.0057
640,-.0054
642,-.0052
644,-.005
646,-.005
648,-.0058
650,-.0065
652,-.0052
654,-.0055
656,-.0056
658,-.0048
660,-.0048
662,-.0039
664,-.0053
666,-.0042
668,-.0045
670,-.0051
672,-.0064
674,-.0057
676,-.0063
678,-.0055
680,-.0059
682,-.0062
684,-.0063
686,-.0066
688,-.0059
690,-.0059
692,-.0059
694,-.0066
696,-.0056
698,-.0064
700,-.0059
702,-.0056
704,-.0053
706,-.0051
708,-.0046
710,-.0053
712,-.0058
714,-.0052
716,-.0046
718,-.0048
720,-.0054
722,-.0051
724,-.0046
726,-.0062
728,-.0057
730,-.0056
732,-.0054
734,-.0059
736,-.0059
738,-.0052
740,-.005
742,-.0043
744,-.0054
746,-.0045
748,-.005
750,-.0051
752,-.0051
754,-.0051
756,-.0037
758,-.0041
760,-.0054
762,-.0053
764,-.0043
766,-.0042
768,-.0051
770,-.0047
772,-.0046
774,-.0055
776,-.004
778,-.0052
780,-.0042
782,-.0055
784,-.006
786,-.0045
788,-.0057
790,-.004
792,-.0038
794,-.0043
796,-.005
798,-.0045
800,-.0057
