2017-12-26 aai055.csv,,Amir,26/12/2017 14:44:42,GENESYS 10S,2L7M233003,2.001
nm,A
200,1.7173
202,1.6754
204,1.6289
206,1.5644
208,1.4662
210,1.3442
212,1.1984
214,1.0351
216,.8689
218,.7135
220,.5674
222,.4418
224,.312
226,.216
228,.166
230,.1347
232,.0979
234,.0625
236,.0379
238,.0227
240,.0125
242,.008
244,.0049
246,.0024
248,.0012
250,.0006
252,-.0003
254,-.0005
256,-.0008
258,-.0008
260,-.0008
262,-.0006
264,-.0006
266,-.0007
268,-.0005
270,-.0006
272,-.0006
274,-.0003
276,-.0003
278,-.0003
280,-.0004
282,-.0002
284,-.0001
286,-.0003
288,.0001
290,.0001
292,.0002
294,0
296,.0002
298,.0003
300,.0003
302,.0002
304,.0001
306,0
308,-.0002
310,-.0004
312,-.0002
314,-.0007
316,-.0007
318,-.0012
320,-.0013
322,-.0014
324,-.0018
326,-.0018
328,-.0027
330,-.0024
332,-.0031
334,-.0028
336,-.003
338,-.0032
340,-.0027
342,-.0033
344,-.0031
346,-.0031
348,-.0034
350,-.0031
352,-.0032
354,-.0025
356,-.0026
358,-.0027
360,-.0026
362,-.0025
364,-.0024
366,-.0032
368,-.0029
370,-.0031
372,-.003
374,-.0033
376,-.0034
378,-.0031
380,-.0032
382,-.0032
384,-.0031
386,-.0029
388,-.0027
390,-.0029
392,-.0026
394,-.0027
396,-.0028
398,-.0028
400,-.0028
402,-.0028
404,-.0028
406,-.0027
408,-.0028
410,-.0028
412,-.0026
414,-.003
416,-.0029
418,-.0028
420,-.0029
422,-.0028
424,-.0028
426,-.0028
428,-.0029
430,-.0026
432,-.0029
434,-.0028
436,-.0027
438,-.0028
440,-.0029
442,-.0029
444,-.0027
446,-.0026
448,-.0027
450,-.0026
452,-.0025
454,-.0027
456,-.0028
458,-.0028
460,-.0025
462,-.0026
464,-.0025
466,-.0028
468,-.0027
470,-.0029
472,-.0026
474,-.0027
476,-.0029
478,-.0028
480,-.0027
482,-.0031
484,-.0026
486,-.0026
488,-.0027
490,-.0024
492,-.0029
494,-.0026
496,-.0026
498,-.0026
500,-.0026
502,-.0033
504,-.0031
506,-.0035
508,-.0032
510,-.0034
512,-.0027
514,-.0026
516,-.0026
518,-.0026
520,-.0028
522,-.0027
524,-.0027
526,-.0027
528,-.0028
530,-.0024
532,-.0026
534,-.0025
536,-.0042
538,-.003
540,-.0028
542,-.0025
544,-.0023
546,-.0024
548,-.0033
550,-.0031
552,-.0029
554,-.0028
556,-.0032
558,-.0036
560,-.0032
562,-.0034
564,-.0027
566,-.0032
568,-.0029
570,-.0033
572,-.0034
574,-.0033
576,-.0031
578,-.0033
580,-.0033
582,-.0028
584,-.0033
586,-.0027
588,-.0029
590,-.0025
592,-.0028
594,-.0029
596,-.0033
598,-.0028
600,-.0031
602,-.0034
604,-.003
606,-.003
608,-.0032
610,-.0026
612,-.0028
614,-.0024
616,-.0025
618,-.0023
620,-.0026
622,-.0027
624,-.0027
626,-.0028
628,-.0023
630,-.0024
632,-.0023
634,-.0021
636,-.003
638,-.0027
640,-.0024
642,-.0027
644,-.0027
646,-.0027
648,-.003
650,-.0024
652,-.0028
654,-.0025
656,-.003
658,-.0021
660,-.0021
662,-.0025
664,-.0028
666,-.0026
668,-.0025
670,-.0028
672,-.0032
674,-.003
676,-.0038
678,-.0033
680,-.0028
682,-.0028
684,-.0032
686,-.0034
688,-.0028
690,-.0028
692,-.0034
694,-.003
696,-.0027
698,-.0024
700,-.0032
702,-.0027
704,-.002
706,-.0024
708,-.0025
710,-.0022
712,-.0023
714,-.0021
716,-.0025
718,-.0022
720,-.0025
722,-.0017
724,-.0022
726,-.0021
728,-.0026
730,-.0034
732,-.0018
734,-.0023
736,-.0023
738,-.0029
740,-.0015
742,-.0026
744,-.0022
746,-.0028
748,-.0023
750,-.0026
752,-.0015
754,-.0013
756,-.0029
758,-.0021
760,-.0015
762,-.0028
764,-.0028
766,-.0013
768,-.0021
770,-.0023
772,-.0021
774,-.0027
776,-.0016
778,-.0032
780,-.0021
782,-.0024
784,-.0019
786,-.0013
788,-.003
790,-.0012
792,-.0028
794,-.0032
796,-.0031
798,-.0019
800,-.0026
