2017-12-26 aai050.csv,,Amir,26/12/2017 14:44:35,GENESYS 10S,2L7M233003,2.001
nm,A
200,1.7195
202,1.6756
204,1.6269
206,1.5619
208,1.4609
210,1.3416
212,1.1967
214,1.0368
216,.8633
218,.7129
220,.5662
222,.4374
224,.3067
226,.2144
228,.1638
230,.1331
232,.0962
234,.0604
236,.036
238,.0205
240,.0103
242,.0059
244,.003
246,.0002
248,-.0005
250,-.0011
252,-.002
254,-.0021
256,-.0028
258,-.0032
260,-.0027
262,-.0024
264,-.0025
266,-.0029
268,-.0026
270,-.0028
272,-.0028
274,-.0025
276,-.0024
278,-.0026
280,-.0028
282,-.0027
284,-.0026
286,-.0026
288,-.0025
290,-.0025
292,-.0022
294,-.0026
296,-.0022
298,-.002
300,-.0021
302,-.0021
304,-.0021
306,-.0022
308,-.0024
310,-.0024
312,-.0023
314,-.0025
316,-.0025
318,-.0027
320,-.0028
322,-.0033
324,-.0033
326,-.0032
328,-.0038
330,-.0038
332,-.0045
334,-.0038
336,-.0039
338,-.0042
340,-.0037
342,-.0038
344,-.0041
346,-.0039
348,-.0041
350,-.0038
352,-.0036
354,-.0034
356,-.0034
358,-.0032
360,-.0032
362,-.003
364,-.003
366,-.0032
368,-.0032
370,-.0036
372,-.0034
374,-.0037
376,-.0037
378,-.0035
380,-.0035
382,-.0037
384,-.0037
386,-.0031
388,-.0031
390,-.0032
392,-.0032
394,-.0031
396,-.0032
398,-.0031
400,-.0032
402,-.0034
404,-.0031
406,-.0031
408,-.0032
410,-.0032
412,-.0032
414,-.0033
416,-.0034
418,-.0031
420,-.0032
422,-.0031
424,-.003
426,-.0029
428,-.0031
430,-.003
432,-.003
434,-.003
436,-.0029
438,-.0032
440,-.003
442,-.003
444,-.003
446,-.003
448,-.0028
450,-.0028
452,-.0028
454,-.0029
456,-.0028
458,-.0031
460,-.0028
462,-.0026
464,-.0028
466,-.0029
468,-.0028
470,-.0031
472,-.0028
474,-.0029
476,-.0032
478,-.0031
480,-.003
482,-.0033
484,-.0027
486,-.0028
488,-.0029
490,-.0026
492,-.003
494,-.0024
496,-.0027
498,-.0029
500,-.0027
502,-.0033
504,-.0036
506,-.0036
508,-.0034
510,-.0032
512,-.0026
514,-.0027
516,-.0029
518,-.003
520,-.0029
522,-.0029
524,-.0029
526,-.003
528,-.0027
530,-.0025
532,-.0027
534,-.0027
536,-.0028
538,-.003
540,-.003
542,-.0026
544,-.0023
546,-.0024
548,-.0032
550,-.0029
552,-.0029
554,-.003
556,-.0033
558,-.0032
560,-.0031
562,-.0033
564,-.0032
566,-.0026
568,-.0025
570,-.0033
572,-.003
574,-.0027
576,-.0029
578,-.003
580,-.0032
582,-.003
584,-.0032
586,-.0026
588,-.0029
590,-.0025
592,-.0025
594,-.0031
596,-.0031
598,-.0028
600,-.0029
602,-.0036
604,-.0027
606,-.0028
608,-.0031
610,-.0029
612,-.0028
614,-.0025
616,-.0029
618,-.0024
620,-.0025
622,-.0028
624,-.0022
626,-.0029
628,-.0019
630,-.0024
632,-.0024
634,-.002
636,-.0023
638,-.0024
640,-.0022
642,-.0025
644,-.0025
646,-.0025
648,-.0023
650,-.0022
652,-.003
654,-.0028
656,-.0022
658,-.0022
660,-.0023
662,-.0018
664,-.0029
666,-.0023
668,-.0025
670,-.0025
672,-.0024
674,-.0025
676,-.003
678,-.0029
680,-.0026
682,-.0031
684,-.0023
686,-.003
688,-.0028
690,-.0027
692,-.0029
694,-.0027
696,-.0026
698,-.0023
700,-.0031
702,-.0027
704,-.003
706,-.002
708,-.0022
710,-.0025
712,-.0028
714,-.0021
716,-.0021
718,-.0016
720,-.0031
722,-.0014
724,-.0018
726,-.002
728,-.0021
730,-.003
732,-.0018
734,-.0021
736,-.0023
738,-.0018
740,-.0015
742,-.0022
744,-.0019
746,-.0029
748,-.0021
750,-.0026
752,-.0022
754,-.0013
756,-.003
758,-.0019
760,-.0022
762,-.0031
764,-.0022
766,-.0009
768,-.0019
770,-.0017
772,-.0011
774,-.0019
776,-.0018
778,-.0034
780,-.0021
782,-.0026
784,-.0019
786,-.0015
788,-.0021
790,-.002
792,-.0021
794,-.0031
796,-.0024
798,-.0023
800,-.0029
