2017-12-26 kdz0.csv,,Amir,26/12/2017 14:44:23,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.1258
202,2.0901
204,2.0422
206,1.9667
208,1.8474
210,1.704
212,1.5193
214,1.3207
216,1.1092
218,.914
220,.7204
222,.5669
224,.3956
226,.2763
228,.2139
230,.1742
232,.1267
234,.081
236,.0491
238,.0292
240,.0162
242,.0105
244,.0065
246,.0031
248,.0019
250,.001
252,-.0001
254,-.0004
256,-.0009
258,-.0014
260,-.001
262,-.0008
264,-.0009
266,-.0012
268,-.0009
270,-.001
272,-.001
274,-.0007
276,-.0009
278,-.001
280,-.0009
282,-.0009
284,-.0008
286,-.001
288,-.0009
290,-.0008
292,-.0006
294,-.0009
296,-.0006
298,-.0004
300,-.0004
302,-.0005
304,-.0005
306,-.0007
308,-.0008
310,-.001
312,-.0007
314,-.0011
316,-.0011
318,-.0017
320,-.0015
322,-.0018
324,-.0019
326,-.002
328,-.0024
330,-.0025
332,-.0025
334,-.0025
336,-.0027
338,-.0026
340,-.0023
342,-.0029
344,-.0028
346,-.0027
348,-.0033
350,-.0024
352,-.0023
354,-.0022
356,-.0024
358,-.0023
360,-.0022
362,-.0022
364,-.0021
366,-.0025
368,-.0023
370,-.0025
372,-.0025
374,-.0027
376,-.0029
378,-.0024
380,-.0027
382,-.0025
384,-.0023
386,-.0023
388,-.0023
390,-.0024
392,-.0024
394,-.0023
396,-.0022
398,-.0022
400,-.0023
402,-.0024
404,-.0025
406,-.0022
408,-.0023
410,-.0023
412,-.0023
414,-.0024
416,-.0026
418,-.0024
420,-.0024
422,-.0022
424,-.0022
426,-.0023
428,-.0023
430,-.0019
432,-.0025
434,-.0024
436,-.0021
438,-.0025
440,-.0023
442,-.0024
444,-.0023
446,-.0021
448,-.0022
450,-.0021
452,-.0022
454,-.0022
456,-.0022
458,-.0025
460,-.0021
462,-.002
464,-.002
466,-.002
468,-.0021
470,-.0024
472,-.002
474,-.0021
476,-.0024
478,-.0023
480,-.0021
482,-.0025
484,-.0018
486,-.0021
488,-.002
490,-.0017
492,-.0021
494,-.0016
496,-.0019
498,-.0019
500,-.0019
502,-.0024
504,-.0025
506,-.0029
508,-.0027
510,-.0026
512,-.0022
514,-.002
516,-.0023
518,-.0021
520,-.0021
522,-.0022
524,-.0022
526,-.0024
528,-.0021
530,-.0018
532,-.002
534,-.002
536,-.002
538,-.0022
540,-.0022
542,-.0018
544,-.0018
546,-.0017
548,-.0021
550,-.0022
552,-.002
554,-.0018
556,-.0025
558,-.0024
560,-.0025
562,-.0023
564,-.0021
566,-.0019
568,-.0019
570,-.0022
572,-.002
574,-.0023
576,-.0019
578,-.0017
580,-.0021
582,-.0022
584,-.0025
586,-.002
588,-.0022
590,-.0016
592,-.0019
594,-.0025
596,-.0026
598,-.0021
600,-.002
602,-.0027
604,-.002
606,-.0023
608,-.0025
610,-.0022
612,-.0018
614,-.0018
616,-.0018
618,-.0013
620,-.0013
622,-.0024
624,-.0016
626,-.0019
628,-.0014
630,-.0017
632,-.0021
634,-.0015
636,-.0021
638,-.0021
640,-.0016
642,-.0018
644,-.0018
646,-.0023
648,-.0026
650,-.0015
652,-.0028
654,-.002
656,-.0021
658,-.002
660,-.0018
662,-.0018
664,-.0023
666,-.002
668,-.0017
670,-.0015
672,-.002
674,-.0017
676,-.0026
678,-.0023
680,-.002
682,-.0022
684,-.0022
686,-.0019
688,-.0024
690,-.0018
692,-.0022
694,-.002
696,-.0019
698,-.0022
700,-.0025
702,-.0018
704,-.0017
706,-.0019
708,-.0019
710,-.0021
712,-.0021
714,-.0013
716,-.0017
718,-.0018
720,-.0024
722,-.0013
724,-.0023
726,-.0015
728,-.0013
730,-.0025
732,-.0017
734,-.0017
736,-.0022
738,-.0016
740,-.0011
742,-.0017
744,-.0019
746,-.0014
748,-.0018
750,-.0018
752,-.0007
754,-.0011
756,-.0024
758,-.0019
760,-.0015
762,-.002
764,-.0025
766,-.0009
768,-.0015
770,-.0024
772,-.0017
774,-.0024
776,-.0008
778,-.0024
780,-.0016
782,-.0023
784,-.0023
786,-.0005
788,-.0022
790,-.0012
792,-.002
794,-.0022
796,-.002
798,-.0017
800,-.0019
