2018-4-25 aai055.csv,,amir,30/04/2018 14:50:57,GENESYS 10S,2L7M233003,2.001
nm,A
200,-.7004
202,-.6229
204,-.5737
206,-.4446
208,-.3074
210,-.3006
212,-.1921
214,-.2204
216,-.3021
218,-.2381
220,-.3006
222,-.2189
224,-.2096
226,-.1514
228,-.1182
230,-.0969
232,-.0715
234,-.0477
236,-.0309
238,-.0215
240,-.0144
242,-.0115
244,-.0086
246,-.0073
248,-.006
250,-.0059
252,-.0049
254,-.0046
256,-.0048
258,-.0047
260,-.0041
262,-.004
264,-.0034
266,-.0039
268,-.0036
270,-.0035
272,-.0035
274,-.0035
276,-.0036
278,-.0036
280,-.0039
282,-.0036
284,-.0037
286,-.004
288,-.004
290,-.0038
292,-.0041
294,-.0041
296,-.0037
298,-.0037
300,-.004
302,-.0038
304,-.0042
306,-.004
308,-.004
310,-.004
312,-.0034
314,-.0039
316,-.0039
318,-.004
320,-.0039
322,-.0037
324,-.0037
326,-.0034
328,-.0035
330,-.0032
332,-.0036
334,-.0036
336,-.0031
338,-.0033
340,-.0034
342,-.0031
344,-.0037
346,-.0033
348,-.0037
350,-.0034
352,-.0031
354,-.003
356,-.0029
358,-.003
360,-.0028
362,-.0028
364,-.0026
366,-.0032
368,-.0033
370,-.0033
372,-.003
374,-.003
376,-.0033
378,-.0032
380,-.0029
382,-.0031
384,-.0029
386,-.003
388,-.0026
390,-.0029
392,-.003
394,-.0031
396,-.003
398,-.0031
400,-.0034
