Data from 2018-3-6_conc=3_n=2_RamanShift_01.txt Node
Date: Tue Mar 06 13:17:19 GMT+02:00 2018
User: LAB3
Spectrometer: QEPB0276
Trigger mode: 0
Integration Time (sec): 3.000000E1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Raman Shifts
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
160.701	147.75
166.742	183.75
172.777	279.75
178.805	563.75
184.826	1279.75
190.841	2545.75
196.849	4041.75
202.85	5167.75
208.845	5587.75
214.833	5597.75
220.815	5536.75
226.789	5575.75
232.758	5605.75
238.719	5611.75
244.674	5577.75
250.623	5587.75
256.565	5521.75
262.5	5471.75
268.429	5466.75
274.351	5432.75
280.267	5456.75
286.176	5505.75
292.079	5495.75
297.975	5505.75
303.865	5500.75
309.748	5498.75
315.625	5517.75
321.495	5556.75
327.359	5545.75
333.217	5571.75
339.068	5585.75
344.912	5634.75
350.751	5652.75
356.583	5670.75
362.408	5675.75
368.227	5734.75
374.04	5750.75
379.847	5772.75
385.647	5833.75
391.44	5846.75
397.228	5846.75
403.009	5920.75
408.784	5936.75
414.553	5941.75
420.315	5984.75
426.071	5948.75
431.821	6000.75
437.565	5954.75
443.302	5992.75
449.033	5913.75
454.758	5897.75
460.477	5835.75
466.189	5784.75
471.896	5751.75
477.596	5682.75
483.29	5654.75
488.978	5674.75
494.66	5627.75
500.335	5468.75
506.005	5219.75
511.668	4935.75
517.325	4711.75
522.977	4498.75
528.622	4332.75
534.261	4257.75
539.894	4159.75
545.521	4111.75
551.141	4041.75
556.756	3979.75
562.365	3951.75
567.968	3901.75
573.565	3894.75
579.155	3880.75
584.74	3846.75
590.319	3828.75
595.892	3861.75
601.459	3842.75
607.02	3821.75
612.575	3788.75
618.124	3735.75
623.667	3674.75
629.204	3633.75
634.735	3578.75
640.261	3544.75
645.781	3512.75
651.294	3484.75
656.802	3509.75
662.304	3482.75
667.8	3485.75
673.29	3471.75
678.775	3448.75
684.254	3430.75
689.726	3408.75
695.193	3403.75
700.655	3401.75
706.11	3348.75
711.56	3339.75
717.004	3350.75
722.442	3311.75
727.874	3319.75
733.301	3285.75
738.722	3279.75
744.137	3271.75
749.547	3276.75
754.951	3270.75
760.349	3285.75
765.741	3304.75
771.128	3307.75
776.509	3333.75
781.885	3423.75
787.254	3439.75
792.618	3465.75
797.977	3462.75
803.33	3434.75
808.677	3403.75
814.019	3369.75
819.355	3348.75
824.686	3304.75
830.011	3280.75
835.33	3281.75
840.644	3255.75
845.952	3195.75
851.255	3203.75
856.552	3185.75
861.844	3144.75
867.13	3086.75
872.41	3061.75
877.686	3042.75
882.955	3010.75
888.219	2999.75
893.478	2960.75
898.731	2919.75
903.979	2897.75
909.221	2852.75
914.458	2828.75
919.69	2840.75
924.916	2864.75
930.136	2844.75
935.351	2824.75
940.561	2841.75
945.766	2831.75
950.965	2831.75
