7.198121e+002,-3.865069e-001
7.202942e+002,-3.918664e-001
7.207763e+002,-4.030483e-001
7.212584e+002,-4.187806e-001
7.217406e+002,-4.353441e-001
7.222227e+002,-4.472904e-001
7.227048e+002,-4.505849e-001
7.231870e+002,-4.450566e-001
7.236691e+002,-4.349943e-001
7.241512e+002,-4.253190e-001
7.246333e+002,-4.191954e-001
7.251154e+002,-4.166773e-001
7.255976e+002,-4.155467e-001
7.260797e+002,-4.121488e-001
7.265618e+002,-4.043160e-001
7.270439e+002,-3.923887e-001
7.275261e+002,-3.791620e-001
7.280082e+002,-3.675197e-001
7.284903e+002,-3.591080e-001
7.289724e+002,-3.536441e-001
7.294546e+002,-3.495971e-001
7.299367e+002,-3.448743e-001
7.304188e+002,-3.381674e-001
7.309009e+002,-3.293617e-001
7.313831e+002,-3.194120e-001
7.318652e+002,-3.090223e-001
7.323473e+002,-2.982441e-001
7.328295e+002,-2.861746e-001
7.333116e+002,-2.717046e-001
7.337937e+002,-2.543981e-001
7.342758e+002,-2.355901e-001
7.347579e+002,-2.179266e-001
7.352401e+002,-2.043098e-001
7.357222e+002,-1.965189e-001
7.362043e+002,-1.952069e-001
7.366865e+002,-2.000163e-001
7.371686e+002,-2.098968e-001
7.376507e+002,-2.229835e-001
7.381328e+002,-2.369062e-001
7.386149e+002,-2.491752e-001
7.390970e+002,-2.583409e-001
7.395792e+002,-2.641332e-001
7.400613e+002,-2.675284e-001
7.405435e+002,-2.698922e-001
7.410256e+002,-2.725587e-001
7.415077e+002,-2.762505e-001
7.419898e+002,-2.811347e-001
7.424719e+002,-2.867830e-001
7.429540e+002,-2.923913e-001
7.434362e+002,-2.967896e-001
7.439183e+002,-2.986628e-001
7.444005e+002,-2.965495e-001
7.448826e+002,-2.895229e-001
7.453647e+002,-2.778271e-001
7.458468e+002,-2.634663e-001
7.463289e+002,-2.496360e-001
7.468110e+002,-2.395378e-001
7.472932e+002,-2.351454e-001
7.477753e+002,-2.369715e-001
7.482574e+002,-2.440703e-001
7.487396e+002,-2.544910e-001
7.492217e+002,-2.655341e-001
7.497038e+002,-2.748277e-001
7.501859e+002,-2.810113e-001
7.506680e+002,-2.842382e-001
7.511501e+002,-2.854783e-001
7.516323e+002,-2.859241e-001
7.521144e+002,-2.863142e-001
7.525966e+002,-2.868981e-001
7.530787e+002,-2.876287e-001
7.535608e+002,-2.887093e-001
7.540429e+002,-2.906724e-001
7.545250e+002,-2.944266e-001
7.550072e+002,-3.005073e-001
7.554893e+002,-3.088031e-001
7.559714e+002,-3.180581e-001
7.564536e+002,-3.259659e-001
7.569357e+002,-3.295606e-001
7.574178e+002,-3.266108e-001
7.578999e+002,-3.166633e-001
7.583821e+002,-3.015617e-001
7.588642e+002,-2.842630e-001
7.593463e+002,-2.677827e-001
7.598284e+002,-2.542752e-001
7.603105e+002,-2.449811e-001
7.607927e+002,-2.401878e-001
7.612748e+002,-2.394875e-001
7.617569e+002,-2.419077e-001
7.622390e+002,-2.462701e-001
7.627212e+002,-2.512810e-001
7.632033e+002,-2.556915e-001
7.636854e+002,-2.582253e-001
7.641675e+002,-2.577795e-001
7.646497e+002,-2.537379e-001
7.651318e+002,-2.464700e-001
7.656139e+002,-2.373432e-001
7.660961e+002,-2.283643e-001
7.665782e+002,-2.214113e-001
7.670603e+002,-2.179012e-001
7.675424e+002,-2.184929e-001
7.680245e+002,-2.230768e-001
7.685067e+002,-2.307065e-001
7.689888e+002,-2.398454e-001
7.694709e+002,-2.487112e-001
7.699531e+002,-2.559267e-001
7.704352e+002,-2.606855e-001
7.709173e+002,-2.628137e-001
7.713994e+002,-2.624961e-001
7.718815e+002,-2.601300e-001
7.723636e+002,-2.562083e-001
7.728458e+002,-2.514363e-001
7.733279e+002,-2.465543e-001
7.738101e+002,-2.422771e-001
7.742922e+002,-2.390083e-001
7.747743e+002,-2.368172e-001
7.752564e+002,-2.353407e-001
7.757385e+002,-2.339483e-001
7.762206e+002,-2.318694e-001
7.767028e+002,-2.285542e-001
7.771849e+002,-2.238793e-001
7.776671e+002,-2.182101e-001
7.781492e+002,-2.121922e-001
7.786313e+002,-2.065328e-001
7.791134e+002,-2.018043e-001
7.795955e+002,-1.983694e-001
7.800776e+002,-1.963274e-001
7.805598e+002,-1.956323e-001
7.810419e+002,-1.961002e-001
7.815240e+002,-1.975584e-001
7.820062e+002,-1.998257e-001
7.824883e+002,-2.028007e-001
7.829704e+002,-2.063337e-001
7.834525e+002,-2.102068e-001
7.839346e+002,-2.140647e-001
7.844167e+002,-2.175320e-001
7.848989e+002,-2.202117e-001
7.853810e+002,-2.218740e-001
7.858632e+002,-2.223418e-001
7.863453e+002,-2.215806e-001
7.868274e+002,-2.196014e-001
7.873095e+002,-2.165703e-001
7.877916e+002,-2.127253e-001
7.882738e+002,-2.085259e-001
7.887559e+002,-2.044492e-001
7.892380e+002,-2.009709e-001
7.897202e+002,-1.983790e-001
7.902023e+002,-1.968090e-001
7.906844e+002,-1.961866e-001
7.911665e+002,-1.963375e-001
7.916487e+002,-1.969656e-001
7.921308e+002,-1.977913e-001
7.926129e+002,-1.985673e-001
7.930950e+002,-1.991469e-001
7.935771e+002,-1.994143e-001
7.940593e+002,-1.992966e-001
7.945414e+002,-1.986873e-001
7.950235e+002,-1.975153e-001
7.955056e+002,-1.957602e-001
7.959878e+002,-1.935803e-001
7.964699e+002,-1.912930e-001
7.969520e+002,-1.893519e-001
7.974341e+002,-1.881642e-001
7.979163e+002,-1.880102e-001
7.983984e+002,-1.889172e-001
7.988805e+002,-1.906487e-001
7.993627e+002,-1.927209e-001
7.998448e+002,-1.945913e-001
8.003269e+002,-1.957986e-001
8.008090e+002,-1.961692e-001
8.012911e+002,-1.957796e-001
8.017733e+002,-1.949595e-001
8.022554e+002,-1.941035e-001
8.027375e+002,-1.935797e-001
8.032197e+002,-1.935922e-001
8.037018e+002,-1.941803e-001
8.041839e+002,-1.952174e-001
8.046660e+002,-1.964948e-001
8.051481e+002,-1.977502e-001
8.056302e+002,-1.987677e-001
8.061124e+002,-1.993430e-001
8.065945e+002,-1.993410e-001
8.070767e+002,-1.987021e-001
8.075588e+002,-1.974894e-001
8.080409e+002,-1.958978e-001
8.085230e+002,-1.942201e-001
8.090051e+002,-1.927455e-001
8.094872e+002,-1.917028e-001
8.099694e+002,-1.911740e-001
8.104515e+002,-1.910804e-001
8.109337e+002,-1.911482e-001
8.114158e+002,-1.910225e-001
8.118979e+002,-1.903450e-001
8.123800e+002,-1.889155e-001
8.128621e+002,-1.867137e-001
8.133442e+002,-1.839605e-001
8.138264e+002,-1.810189e-001
8.143085e+002,-1.783133e-001
8.147906e+002,-1.762012e-001
8.152728e+002,-1.749130e-001
8.157549e+002,-1.744713e-001
8.162370e+002,-1.747756e-001
8.167191e+002,-1.756151e-001
8.172012e+002,-1.768030e-001
8.176834e+002,-1.781984e-001
8.181655e+002,-1.797161e-001
8.186476e+002,-1.812686e-001
8.191298e+002,-1.827651e-001
8.196119e+002,-1.840658e-001
8.200940e+002,-1.850227e-001
8.205761e+002,-1.854863e-001
8.210582e+002,-1.853773e-001
8.215404e+002,-1.846835e-001
8.220225e+002,-1.835012e-001
8.225046e+002,-1.819922e-001
8.229868e+002,-1.803815e-001
8.234689e+002,-1.788789e-001
8.239510e+002,-1.776705e-001
8.244331e+002,-1.768561e-001
8.249153e+002,-1.764757e-001
8.253974e+002,-1.765048e-001
8.258795e+002,-1.768765e-001
8.263616e+002,-1.774698e-001
8.268438e+002,-1.781475e-001
8.273259e+002,-1.787583e-001
8.278080e+002,-1.791828e-001
8.282902e+002,-1.793298e-001
8.287723e+002,-1.791749e-001
8.292544e+002,-1.787454e-001
8.297365e+002,-1.781191e-001
8.302186e+002,-1.773957e-001
8.307007e+002,-1.766922e-001
8.311829e+002,-1.761039e-001
8.316650e+002,-1.757240e-001
8.321471e+002,-1.756026e-001
8.326293e+002,-1.757742e-001
8.331114e+002,-1.762282e-001
8.335935e+002,-1.769087e-001
8.340756e+002,-1.776803e-001
8.345577e+002,-1.783528e-001
8.350399e+002,-1.786978e-001
8.355220e+002,-1.785226e-001
8.360042e+002,-1.777065e-001
8.364863e+002,-1.762701e-001
8.369684e+002,-1.743628e-001
8.374505e+002,-1.722530e-001
8.379326e+002,-1.702450e-001
8.384147e+002,-1.686044e-001
8.388969e+002,-1.674823e-001
8.393790e+002,-1.668908e-001
8.398611e+002,-1.667240e-001
8.403433e+002,-1.668301e-001
8.408254e+002,-1.670719e-001
8.413075e+002,-1.673773e-001
8.417896e+002,-1.677280e-001
8.422717e+002,-1.681544e-001
8.427538e+002,-1.686794e-001
8.432360e+002,-1.693029e-001
8.437181e+002,-1.699680e-001
8.442003e+002,-1.705993e-001
8.446824e+002,-1.711111e-001
8.451645e+002,-1.714382e-001
8.456466e+002,-1.715386e-001
8.461287e+002,-1.714004e-001
8.466108e+002,-1.710141e-001
8.470930e+002,-1.703891e-001
8.475751e+002,-1.695254e-001
8.480573e+002,-1.684539e-001
8.485394e+002,-1.672379e-001
8.490215e+002,-1.659917e-001
8.495036e+002,-1.648445e-001
8.499857e+002,-1.639353e-001
8.504679e+002,-1.633439e-001
8.509500e+002,-1.630894e-001
8.514321e+002,-1.631092e-001
8.519142e+002,-1.633062e-001
8.523964e+002,-1.635708e-001
8.528785e+002,-1.638297e-001
8.533606e+002,-1.640414e-001
8.538428e+002,-1.642060e-001
8.543248e+002,-1.643299e-001
8.548070e+002,-1.644141e-001
8.552891e+002,-1.644299e-001
8.557712e+002,-1.643436e-001
8.562534e+002,-1.641274e-001
8.567355e+002,-1.637867e-001
8.572176e+002,-1.633595e-001
8.576997e+002,-1.629189e-001
8.581819e+002,-1.625319e-001
8.586640e+002,-1.622467e-001
8.591461e+002,-1.620578e-001
8.596282e+002,-1.619282e-001
8.601104e+002,-1.618006e-001
8.605925e+002,-1.616354e-001
8.610746e+002,-1.614216e-001
8.615568e+002,-1.611967e-001
8.620388e+002,-1.610237e-001
8.625210e+002,-1.609851e-001
8.630031e+002,-1.611381e-001
8.634852e+002,-1.615155e-001
8.639673e+002,-1.621053e-001
8.644495e+002,-1.628601e-001
8.649316e+002,-1.636874e-001
8.654137e+002,-1.644734e-001
8.658959e+002,-1.650881e-001
8.663780e+002,-1.654118e-001
8.668601e+002,-1.653546e-001
8.673422e+002,-1.648892e-001
8.678243e+002,-1.640562e-001
8.683065e+002,-1.629715e-001
8.687886e+002,-1.617953e-001
8.692708e+002,-1.606945e-001
8.697529e+002,-1.597959e-001
8.702350e+002,-1.591531e-001
8.707171e+002,-1.587366e-001
8.711992e+002,-1.584658e-001
8.716813e+002,-1.582484e-001
8.721635e+002,-1.580266e-001
8.726456e+002,-1.577941e-001
8.731277e+002,-1.576008e-001
8.736099e+002,-1.575138e-001
8.740920e+002,-1.575904e-001
8.745741e+002,-1.578324e-001
8.750562e+002,-1.581953e-001
8.755383e+002,-1.585953e-001
8.760205e+002,-1.589426e-001
8.765026e+002,-1.591647e-001
8.769847e+002,-1.592276e-001
8.774669e+002,-1.591281e-001
8.779490e+002,-1.588855e-001
8.784311e+002,-1.585124e-001
8.789132e+002,-1.580171e-001
8.793953e+002,-1.574025e-001
8.798774e+002,-1.566873e-001
8.803596e+002,-1.559118e-001
8.808417e+002,-1.551503e-001
8.813239e+002,-1.544887e-001
8.818060e+002,-1.540102e-001
8.822881e+002,-1.537582e-001
8.827702e+002,-1.537339e-001
8.832523e+002,-1.538871e-001
8.837345e+002,-1.541430e-001
8.842166e+002,-1.544174e-001
8.846987e+002,-1.546455e-001
8.851808e+002,-1.547909e-001
8.856630e+002,-1.548492e-001
8.861451e+002,-1.548360e-001
8.866272e+002,-1.547788e-001
8.871094e+002,-1.547085e-001
8.875914e+002,-1.546572e-001
8.880736e+002,-1.546524e-001
8.885557e+002,-1.547197e-001
8.890378e+002,-1.548704e-001
8.895200e+002,-1.550992e-001
8.900021e+002,-1.553701e-001
8.904842e+002,-1.556270e-001
8.909663e+002,-1.558012e-001
8.914485e+002,-1.558333e-001
8.919306e+002,-1.556897e-001
8.924127e+002,-1.553786e-001
8.928948e+002,-1.549438e-001
8.933770e+002,-1.544545e-001
8.938591e+002,-1.539757e-001
8.943412e+002,-1.535542e-001
8.948234e+002,-1.532089e-001
8.953055e+002,-1.529368e-001
8.957876e+002,-1.527239e-001
8.962697e+002,-1.525658e-001
8.967518e+002,-1.524719e-001
8.972339e+002,-1.524682e-001
8.977161e+002,-1.525788e-001
8.981982e+002,-1.528184e-001
8.986803e+002,-1.531735e-001
8.991625e+002,-1.536069e-001
8.996446e+002,-1.540589e-001
9.001267e+002,-1.544697e-001
9.006088e+002,-1.547917e-001
9.010909e+002,-1.550020e-001
9.015731e+002,-1.550989e-001
9.020552e+002,-1.550970e-001
9.025374e+002,-1.550149e-001
9.030195e+002,-1.548664e-001
9.035016e+002,-1.546554e-001
9.039837e+002,-1.543838e-001
9.044658e+002,-1.540546e-001
9.049479e+002,-1.536806e-001
9.054301e+002,-1.532815e-001
9.059122e+002,-1.528863e-001
9.063943e+002,-1.525220e-001
9.068765e+002,-1.522097e-001
9.073586e+002,-1.519583e-001
9.078407e+002,-1.517694e-001
9.083228e+002,-1.516357e-001
9.088049e+002,-1.515541e-001
9.092871e+002,-1.515191e-001
9.097692e+002,-1.515318e-001
9.102513e+002,-1.515903e-001
9.107335e+002,-1.516907e-001
9.112156e+002,-1.518164e-001
9.116977e+002,-1.519472e-001
9.121798e+002,-1.520576e-001
9.126619e+002,-1.521287e-001
9.131440e+002,-1.521504e-001
9.136262e+002,-1.521287e-001
9.141083e+002,-1.520796e-001
9.145905e+002,-1.520262e-001
9.150726e+002,-1.519863e-001
9.155547e+002,-1.519695e-001
9.160368e+002,-1.519722e-001
9.165189e+002,-1.519816e-001
9.170011e+002,-1.519783e-001
9.174832e+002,-1.519488e-001
9.179653e+002,-1.518862e-001
9.184474e+002,-1.517956e-001
9.189296e+002,-1.516871e-001
9.194117e+002,-1.515760e-001
9.198938e+002,-1.514726e-001
9.203760e+002,-1.513834e-001
9.208580e+002,-1.513061e-001
9.213402e+002,-1.512366e-001
9.218223e+002,-1.511698e-001
9.223044e+002,-1.511046e-001
9.227866e+002,-1.510421e-001
9.232687e+002,-1.509878e-001
9.237508e+002,-1.509461e-001
9.242329e+002,-1.509207e-001
9.247151e+002,-1.509100e-001
9.251972e+002,-1.509106e-001
9.256793e+002,-1.509158e-001
9.261614e+002,-1.509205e-001
9.266436e+002,-1.509178e-001
9.271257e+002,-1.509034e-001
9.276078e+002,-1.508739e-001
9.280900e+002,-1.508282e-001
9.285721e+002,-1.507667e-001
9.290542e+002,-1.506955e-001
9.295363e+002,-1.506225e-001
9.300184e+002,-1.505604e-001
9.305005e+002,-1.505201e-001
9.309827e+002,-1.505103e-001
9.314648e+002,-1.505320e-001
9.319469e+002,-1.505801e-001
9.324291e+002,-1.506407e-001
9.329112e+002,-1.506981e-001
9.333933e+002,-1.507374e-001
9.338754e+002,-1.507491e-001
9.343575e+002,-1.507304e-001
9.348397e+002,-1.506867e-001
9.353218e+002,-1.506286e-001
9.358040e+002,-1.505708e-001
9.362861e+002,-1.505262e-001
9.367682e+002,-1.505055e-001
9.372503e+002,-1.505142e-001
9.377324e+002,-1.505515e-001
9.382145e+002,-1.506085e-001
9.386967e+002,-1.506705e-001
9.391788e+002,-1.507185e-001
9.396609e+002,-1.507356e-001
9.401431e+002,-1.507081e-001
9.406252e+002,-1.506335e-001
9.411073e+002,-1.505200e-001
9.415894e+002,-1.503857e-001
9.420715e+002,-1.502516e-001
9.425537e+002,-1.501368e-001
9.430358e+002,-1.500505e-001
9.435179e+002,-1.499923e-001
9.440001e+002,-1.499497e-001
9.444822e+002,-1.499086e-001
9.449643e+002,-1.498567e-001
9.454464e+002,-1.497916e-001
