qp0030.csv,,Amir,03/10/2017 12:19:37,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4928
202,2.4603
204,2.4248
206,2.3529
208,2.2269
210,2.0717
212,1.8677
214,1.6307
216,1.3785
218,1.1323
220,.9029
222,.7063
224,.496
226,.3535
228,.2698
230,.2216
232,.1601
234,.1025
236,.063
238,.0378
240,.0218
242,.0136
244,.0081
246,.0043
248,.0016
250,.0001
252,-.0009
254,-.0011
256,-.0012
258,-.0013
260,-.0019
262,-.0021
264,-.0018
266,-.0017
268,-.0018
270,-.0016
272,-.0018
274,-.002
276,-.0017
278,-.0017
280,-.0015
282,-.0012
284,-.001
286,-.001
288,-.0008
290,-.0004
292,-.0003
294,-.0002
296,.0002
298,-.0002
300,.0001
302,.0002
304,.0005
306,.0007
308,.0006
310,.0004
312,.0004
314,.0002
316,-.0002
318,0
320,-.0002
322,0
324,-.0002
326,-.0006
328,0
330,-.0007
332,-.0007
334,-.0012
336,-.0009
338,-.0011
340,-.0008
342,-.0007
344,-.0009
346,-.001
348,-.0011
350,-.0007
352,-.0002
354,-.0005
356,-.0004
358,-.0003
360,-.0004
362,0
364,-.0003
366,-.0008
368,-.0005
370,-.0006
372,-.0008
374,-.0005
376,-.0005
378,0
380,-.0002
382,.0001
384,0
386,0
388,.0002
390,.0001
392,-.0002
394,.0001
396,0
398,-.0001
400,-.0001
402,.0001
404,.0003
406,0
408,.0003
410,.0002
412,.0002
414,.0004
416,.0002
418,.0003
420,.0003
422,.0001
424,0
426,.0002
428,.0004
430,.0004
432,.0005
434,.0005
436,.0005
438,.0005
440,.0008
442,.0005
444,.0006
446,.0007
448,.0006
450,.0009
452,.0009
454,.001
456,.001
458,.0008
460,.0008
462,.0008
464,.0008
466,.0008
468,.0007
470,.0009
472,.0007
474,.0005
476,.0007
478,.0008
480,.0009
482,.0008
484,.0006
486,.0004
488,.0004
490,.0005
492,.0004
494,.0004
496,.0005
498,.0005
500,.0006
502,.0007
504,.0001
506,.0004
508,.0007
510,.0008
512,.0006
514,.0007
516,.0009
518,.0006
520,.0007
522,.0008
524,.0011
526,.0009
528,.0009
530,.0008
532,.0006
534,.0007
536,.0008
538,.0008
540,.001
542,.0007
544,.0009
546,.0007
548,.0005
550,.0007
552,.0003
554,.0005
556,.0008
558,.0001
560,.0007
562,.0011
564,.0006
566,.0007
568,.0005
570,.0006
572,.0005
574,.0006
576,.0004
578,.0008
580,.0007
582,.0008
584,-.0002
586,.0008
588,.0007
590,.0006
592,.0009
594,.0006
596,.0004
598,.0009
600,.0003
602,.0006
604,.0009
606,.0009
608,.0008
610,.0004
612,.0003
614,.0012
616,.0005
618,.0013
620,.0012
622,.0003
624,.0007
626,.0013
628,.0012
630,.0005
632,.0008
634,.0006
636,.0009
638,.0007
640,.0004
642,.0004
644,.0002
646,.0007
648,.0011
650,.0008
652,.0016
654,.0007
656,.0005
658,.0011
660,.0005
662,.0013
664,.0016
666,.0016
668,.0008
670,.0006
672,.0001
674,.0003
676,.0005
678,.001
680,.0005
682,.0009
684,-.0003
686,.0004
688,.0002
690,-.0002
692,.0007
694,-.0001
696,.0007
698,.0001
700,.0004
702,.0007
704,.0005
706,.0004
708,.0008
710,.0008
712,.0007
714,.0007
716,.0007
718,.0013
720,.0006
722,.0013
724,.0002
726,.0003
728,.0009
730,.0008
732,.0013
734,.0011
736,.0006
738,.0013
740,.0003
742,.0012
744,.0012
746,.0007
748,.0011
750,.0009
752,.0012
754,.0005
756,.0015
758,.001
760,.0015
762,.0007
764,.0015
766,.0007
768,.0019
770,.0009
772,.0014
774,.0015
776,.0019
778,.0009
780,.0008
782,.0012
784,.0021
786,.0026
788,.0018
790,.0011
792,.0023
794,-.0004
796,.0013
798,.0008
800,.0012
