2018-2-7 qo0030.csv,,amir,08/02/2018 14:40:28,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4701
202,2.4346
204,2.3991
206,2.3252
208,2.202
210,2.0435
212,1.8403
214,1.6066
216,1.3524
218,1.1136
220,.8866
222,.6909
224,.4886
226,.34
228,.263
230,.2151
232,.1552
234,.0987
236,.0603
238,.0354
240,.0188
242,.0122
244,.007
246,.0029
248,.0013
250,.0001
252,-.0012
254,-.0017
256,-.0024
258,-.0027
260,-.0023
262,-.0019
264,-.0021
266,-.0019
268,-.002
270,-.0021
272,-.0022
274,-.0016
276,-.0018
278,-.0017
280,-.0016
282,-.0012
284,-.0015
286,-.0011
288,-.0007
290,-.0009
292,-.0009
294,-.0007
296,-.0006
298,-.0003
300,-.0003
302,-.0004
304,-.0004
306,-.0004
308,-.0007
310,-.0008
312,-.0007
314,-.0008
316,-.001
318,-.0012
320,-.0013
322,-.0015
324,-.0015
326,-.0014
328,-.0017
330,-.0018
332,-.0024
334,-.0018
336,-.0021
338,-.0017
340,-.002
342,-.0017
344,-.0021
346,-.0019
348,-.0022
350,-.0021
352,-.0017
354,-.002
356,-.0019
358,-.0018
360,-.002
362,-.0018
364,-.0016
366,-.0018
368,-.0021
370,-.0024
372,-.0019
374,-.002
376,-.0022
378,-.0016
380,-.0017
382,-.0015
384,-.0016
386,-.0013
388,-.0017
390,-.0017
392,-.0016
394,-.0015
396,-.0018
398,-.0017
400,-.0016
