2018-2-7 qo0060.csv,,amir,08/02/2018 14:40:37,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4745
202,2.4446
204,2.4115
206,2.3376
208,2.2162
210,2.0565
212,1.8467
214,1.6142
216,1.3664
218,1.1275
220,.8918
222,.694
224,.4855
226,.3401
228,.2618
230,.2142
232,.1544
234,.0956
236,.0575
238,.0325
240,.0161
242,.0093
244,.0042
246,.0003
248,-.0014
250,-.0026
252,-.0039
254,-.0045
256,-.005
258,-.0054
260,-.0049
262,-.0043
264,-.0048
266,-.0047
268,-.0046
270,-.0047
272,-.0046
274,-.0042
276,-.0043
278,-.004
280,-.004
282,-.0038
284,-.0037
286,-.0033
288,-.003
290,-.0031
292,-.0029
294,-.0027
296,-.0026
298,-.0021
300,-.0023
302,-.0022
304,-.0022
306,-.0023
308,-.0025
310,-.0029
312,-.0024
314,-.0027
316,-.0028
318,-.003
320,-.003
322,-.003
324,-.0031
326,-.0029
328,-.0034
330,-.0038
332,-.0038
334,-.0035
336,-.0033
338,-.0034
340,-.0033
342,-.0031
344,-.003
346,-.0032
348,-.0032
350,-.0029
352,-.0029
354,-.0029
356,-.0028
358,-.0028
360,-.0028
362,-.0028
364,-.0026
366,-.003
368,-.003
370,-.0031
372,-.0029
374,-.0029
376,-.0034
378,-.003
380,-.0034
382,-.0029
384,-.003
386,-.0029
388,-.0032
390,-.0031
392,-.0031
394,-.003
396,-.0032
398,-.0031
400,-.0026
