2018-1-11 QP0065.csv,,Amir,11/01/2018 18:39:19,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.489
202,2.4545
204,2.418
206,2.3492
208,2.2188
210,2.0575
212,1.8464
214,1.6098
216,1.3515
218,1.116
220,.8776
222,.6851
224,.4759
226,.3315
228,.2538
230,.2044
232,.1432
234,.0874
236,.0483
238,.0246
240,.0092
242,.0023
244,-.0028
246,-.0062
248,-.0081
250,-.0093
252,-.01
254,-.0102
256,-.0101
258,-.0101
260,-.0102
262,-.0102
264,-.0101
266,-.0098
268,-.0096
270,-.0091
272,-.0093
274,-.0092
276,-.0091
278,-.0088
280,-.0084
282,-.0082
284,-.0081
286,-.0078
288,-.0075
290,-.0071
292,-.0069
294,-.0063
296,-.0064
298,-.0062
300,-.0058
302,-.0058
304,-.0055
306,-.0052
308,-.0054
310,-.0054
312,-.0055
314,-.0055
316,-.0053
318,-.0055
320,-.0054
322,-.0054
324,-.0054
326,-.0055
328,-.006
330,-.006
332,-.0059
334,-.0058
336,-.0055
338,-.0058
340,-.006
342,-.0056
344,-.0058
346,-.0057
348,-.0056
350,-.0058
352,-.0053
354,-.0049
356,-.0048
358,-.0047
360,-.0047
362,-.0048
364,-.0048
366,-.0049
368,-.0051
370,-.0048
372,-.0052
374,-.0049
376,-.0046
378,-.0049
380,-.005
382,-.0049
384,-.0047
386,-.0041
388,-.0041
390,-.0042
392,-.004
394,-.0041
396,-.004
398,-.0039
400,-.0039
