2017-12-11 qp0060.csv,,Amir,11/12/2017 15:06:15,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.3772
202,2.3338
204,2.2823
206,2.2016
208,2.0734
210,1.9178
212,1.7093
214,1.4954
216,1.2577
218,1.0302
220,.8231
222,.6442
224,.4527
226,.3208
228,.2481
230,.2019
232,.1462
234,.0958
236,.0597
238,.0374
240,.0228
242,.0157
244,.0103
246,.007
248,.0042
250,.0028
252,.0025
254,.002
256,.0028
258,.0027
260,.002
262,.0013
264,.002
266,.0027
268,.0024
270,.0024
272,.0021
274,.0022
276,.003
278,.0027
280,.0028
282,.003
284,.0029
286,.0031
288,.0033
290,.0034
292,.0037
294,.0038
296,.0037
298,.0033
300,.0036
302,.0042
304,.0036
306,.0037
308,.0036
310,.0036
312,.003
314,.003
316,.0031
318,.0029
320,.0029
322,.0028
324,.0025
326,.0023
328,.0019
330,.0019
332,.0018
334,.0017
336,.0017
338,.0018
340,.0015
342,.0019
344,.0018
346,.0018
348,.0016
350,.0018
352,.0022
354,.002
356,.0019
358,.0019
360,.0019
362,.0017
364,.0017
366,.0015
368,.0016
370,.0016
372,.0018
374,.0015
376,.0015
378,.0016
380,.0014
382,.0017
384,.0018
386,.0017
388,.0018
390,.0017
392,.0016
394,.0014
396,.0015
398,.0015
400,.0019
402,.0017
404,.0017
406,.0016
408,.0015
410,.0017
412,.0017
414,.0018
416,.0018
418,.0015
420,.0017
422,.0016
424,.0012
426,.0014
428,.0013
430,.0017
432,.0014
434,.0016
436,.0016
438,.0018
440,.0019
442,.0017
444,.0015
446,.0017
448,.0016
450,.0018
452,.0017
454,.0017
456,.0017
458,.0019
460,.0015
462,.0015
464,.0014
466,.0014
468,.0014
470,.0012
472,.0013
474,.0016
476,.0015
478,.0013
480,.0019
482,.0015
484,.0013
486,.0011
488,.0013
490,.0012
492,.0012
494,.0008
496,.0012
498,.0013
500,.001
502,.0011
504,.0008
506,.0014
508,.001
510,.0014
512,.0013
514,.0015
516,.0012
518,.0011
520,.0012
522,.0012
524,.0014
526,.0016
528,.0012
530,.0011
532,.0011
534,.001
536,.0012
538,.0013
540,.0014
542,.0009
544,.0011
546,.0009
548,.0012
550,.001
552,.0013
554,.0012
556,.0009
558,.001
560,.0008
562,.0008
564,.001
566,.0012
568,.0005
570,.0014
572,.0008
574,.0009
576,.0009
578,.0008
580,.0005
582,.0009
584,.0003
586,.0005
588,.0009
590,.001
592,.0002
594,.001
596,.0011
598,.0006
600,.0008
602,.0011
604,.0011
606,.0009
608,.001
610,.0008
612,.0007
614,.001
616,.0011
618,.001
620,.0003
622,.0011
624,.0009
626,.0008
628,.0005
630,.0005
632,.0003
634,.0011
636,.0002
638,.0004
640,.001
642,.0006
644,.001
646,.0007
648,.0005
650,.0008
652,.0004
654,.0004
656,.0005
658,.0007
660,.0001
662,.0011
664,.0012
666,.0012
668,.0006
670,.0012
672,.0006
674,-.0001
676,.0008
678,.0008
680,.0008
682,.0007
684,.0005
686,.0005
688,.0005
690,.0003
692,0
694,.0001
696,.0005
698,.0007
700,.0007
702,-.0001
704,.0003
706,.0003
708,.0004
710,.0002
712,.0012
714,-.0001
716,.0013
718,.0013
720,-.0009
722,.0002
724,.0004
726,.0002
728,.0003
730,-.0006
732,-.0003
734,0
736,.0002
738,.0005
740,.0006
742,.0001
744,-.0007
746,.0004
748,-.0006
750,.0007
752,.0007
754,.0006
756,-.001
758,.0004
760,0
762,.0001
764,.0004
766,.0002
768,-.0002
770,.0003
772,.0011
774,.0008
776,-.0001
778,.0009
780,.0011
782,.0006
784,.0002
786,-.0005
788,.0004
790,.0005
792,.0007
794,0
796,.001
798,-.0007
800,.0002
