2017-12-11 qp0030.csv,,Amir,11/12/2017 15:06:25,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4851
202,2.453
204,2.418
206,2.3443
208,2.2213
210,2.0587
212,1.85
214,1.6167
216,1.3653
218,1.1247
220,.895
222,.6958
224,.4918
226,.345
228,.2647
230,.2157
232,.1557
234,.0994
236,.0599
238,.0363
240,.0195
242,.0125
244,.0072
246,.0031
248,.0009
250,.0001
252,-.0009
254,-.001
256,-.0005
258,-.0009
260,-.0014
262,-.0012
264,-.0006
266,-.0007
268,-.0004
270,-.0008
272,-.0007
274,-.0002
276,.0001
278,.0002
280,.0003
282,.0003
284,.0003
286,.0005
288,.0008
290,.0009
292,.0016
294,.0015
296,.0015
298,.0016
300,.0016
302,.0017
304,.0017
306,.0016
308,.0016
310,.0015
312,.0012
314,.001
316,.001
318,.0008
320,.001
322,.0007
324,.0003
326,.0002
328,-.0002
330,-.0006
332,-.0005
334,-.0007
336,-.0004
338,-.0006
340,-.0007
342,-.0004
344,-.0003
346,-.0005
348,-.0007
350,-.0006
352,0
354,0
356,.0002
358,.0003
360,-.0001
362,0
364,0
366,-.0005
368,-.0004
370,-.0006
372,-.0002
374,-.0002
376,-.0005
378,-.0005
380,-.0006
382,-.0001
384,.0001
386,.0003
388,.0002
390,.0003
392,.0002
394,-.0001
396,0
398,0
400,.0003
402,.0002
404,.0002
406,.0002
408,.0001
410,.0002
412,.0002
414,.0003
416,.0003
418,.0002
420,.0002
422,.0002
424,-.0001
426,.0002
428,-.0001
430,.0005
432,.0003
434,.0004
436,.0003
438,.0006
440,.0004
442,.0005
444,.0004
446,.0005
448,.0006
450,.0006
452,.0006
454,.0009
456,.0007
458,.0007
460,.0006
462,.0006
464,.0006
466,.0005
468,.0005
470,.0002
472,.0003
474,.0007
476,.0006
478,.0007
480,.0011
482,.0007
484,.0006
486,.0004
488,.0006
490,.0004
492,.0005
494,.0004
496,.0006
498,.0003
500,.0004
502,0
504,-.0002
506,-.0001
508,.0002
510,.0006
512,.0004
514,.0008
516,.0003
518,.0005
520,.0004
522,.0005
524,.0007
526,.0008
528,.0005
530,.0004
532,.0005
534,.0004
536,.0005
538,.0006
540,.0005
542,.0004
544,.0005
546,.0003
548,.0005
550,-.0001
552,.0007
554,.0001
556,-.0003
558,.0001
560,-.0001
562,0
564,.0005
566,.0004
568,-.0001
570,.0005
572,.0001
574,.0003
576,.0002
578,.0001
580,-.0002
582,.0002
584,-.0001
586,.0001
588,.0004
590,.0003
592,-.0002
594,.0001
596,.0002
598,.0004
600,0
602,.0009
604,.0002
606,-.0001
608,-.0003
610,.0004
612,0
614,.0005
616,.001
618,.0008
620,-.0002
622,.0009
624,.0003
626,.001
628,.0007
630,.0004
632,.0006
634,.0006
636,.0001
638,.0002
640,.0005
642,.0012
644,.0011
646,0
648,.0005
650,.0009
652,-.0001
654,-.0002
656,.0002
658,.0002
660,0
662,.0011
664,.0009
666,.0015
668,.0012
670,.001
672,.0002
674,-.0002
676,-.0001
678,.0001
680,.0002
682,-.0002
684,-.0003
686,.0001
688,-.0002
690,.0003
692,-.0006
694,-.0001
696,.0003
698,.0003
700,0
702,.0001
704,-.0002
706,.0001
708,.0004
710,-.0001
712,.0009
714,.0002
716,.0008
718,.0011
720,-.0005
722,.0003
724,.0003
726,.0006
728,-.0001
730,.0005
732,.0004
734,0
736,-.0002
738,.0004
740,.0001
742,.0002
744,-.0005
746,.0003
748,.0003
750,.0001
752,.0007
754,.001
756,-.0004
758,-.0004
760,-.0003
762,-.0002
764,.0001
766,.0003
768,-.0002
770,.001
772,.0016
774,-.0003
776,.0001
778,-.0007
780,.0002
782,0
784,.0004
786,-.0002
788,.0008
790,.0002
792,.0015
794,-.0007
796,.0002
798,-.0004
800,.0002
