2018-2-18 qp0065.csv,,Amir,28/02/2018 15:18:47,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4939
202,2.4636
204,2.4291
206,2.3539
208,2.23
210,2.0697
212,1.8605
214,1.6213
216,1.3665
218,1.125
220,.893
222,.6992
224,.4882
226,.3445
228,.2654
230,.2161
232,.1557
234,.0994
236,.0599
238,.0354
240,.0194
242,.0122
244,.0071
246,.0031
248,.0013
250,0
252,-.0013
254,-.0016
256,-.002
258,-.0025
260,-.0024
262,-.0024
264,-.0025
266,-.0026
268,-.0023
270,-.0024
272,-.0024
274,-.0022
276,-.0024
278,-.0021
280,-.0021
282,-.0019
284,-.0017
286,-.0017
288,-.0015
290,-.0013
292,-.0012
294,-.0009
296,-.0009
298,-.0007
300,-.0007
302,-.0009
304,-.0007
306,-.0008
308,-.0009
310,-.0009
312,-.001
314,-.0014
316,-.0013
318,-.0017
320,-.0018
322,-.0021
324,-.0023
326,-.0023
328,-.0028
330,-.0027
332,-.0029
334,-.0031
336,-.0029
338,-.003
340,-.0032
342,-.0032
344,-.0031
346,-.0034
348,-.0026
350,-.0028
352,-.0028
354,-.0029
356,-.0026
358,-.0023
360,-.0026
362,-.0025
364,-.0023
366,-.0027
368,-.0023
370,-.0026
372,-.0027
374,-.0028
376,-.003
378,-.0027
380,-.0027
382,-.0029
384,-.0028
386,-.002
388,-.0024
390,-.0026
392,-.0024
394,-.0025
396,-.0026
398,-.0024
400,-.0024
