2017-10-24 aai050.csv,,amir,24/10/2017 15:47:41,GENESYS 10S,2L7M233003,2.001
nm,A
200,1.728
202,1.6814
204,1.6331
206,1.5669
208,1.4685
210,1.3512
212,1.2036
214,1.0458
216,.8813
218,.7266
220,.5733
222,.4471
224,.3163
226,.2208
228,.1681
230,.1374
232,.0999
234,.0639
236,.0386
238,.0237
240,.0136
242,.0089
244,.0056
246,.003
248,.0018
250,.0009
252,.0003
254,-.0002
256,-.0006
258,-.0009
260,-.0002
262,-.0011
264,-.0013
266,-.0013
268,-.0014
270,-.0012
272,-.001
274,-.0015
276,-.0013
278,-.0013
280,-.0013
282,-.0012
284,-.0014
286,-.0011
288,-.0009
290,-.0005
292,-.0002
294,-.0002
296,-.0001
298,.0005
300,.0005
302,.0004
304,.0003
306,.0003
308,.0002
310,0
312,0
314,-.0002
316,-.0001
318,-.0003
320,-.0005
322,-.0006
324,-.0007
326,-.0006
328,-.0015
330,-.0016
332,-.0012
334,-.0014
336,-.0016
338,-.0013
340,-.0011
342,-.0016
344,-.0015
346,-.0014
348,-.0016
350,-.0013
352,-.0011
354,-.0007
356,-.0005
358,-.0007
360,-.0003
362,-.0006
364,-.0005
366,-.0012
368,-.001
370,-.0019
372,-.0013
374,-.0013
376,-.0013
378,-.0005
380,-.0014
382,-.0011
384,-.0007
386,-.0009
388,-.0009
390,-.0009
392,-.0009
394,-.0008
396,-.0009
398,-.0009
400,-.0006
402,-.0008
404,-.0009
406,-.0009
408,-.0007
410,-.0008
412,-.0008
414,-.0008
416,-.001
418,-.0008
420,-.0007
422,-.0009
424,-.0008
426,-.0008
428,-.001
430,-.0008
432,-.0008
434,-.0006
436,-.0007
438,-.001
440,-.001
442,-.0012
444,-.0005
446,-.0007
448,-.0007
450,-.0007
452,-.0006
454,-.0006
456,-.0007
458,-.0008
460,-.0006
462,-.0007
464,-.0006
466,-.0008
468,-.0006
470,-.0008
472,-.0004
474,-.0006
476,-.0002
478,-.0003
480,-.0007
482,-.0007
484,-.0008
486,-.0008
488,-.0004
490,-.0007
492,-.0008
494,-.0005
496,-.0006
498,-.0005
500,-.0004
502,-.0007
504,-.0002
506,-.0015
508,-.0013
510,-.0012
512,-.0006
514,-.0005
516,-.0006
518,-.0005
520,-.0005
522,-.0006
524,-.0002
526,-.0005
528,-.0004
530,-.0005
532,-.0004
534,-.0005
536,-.0004
538,-.0004
540,-.0004
542,-.0005
544,-.0006
546,-.0005
548,-.0013
550,-.0009
552,-.0009
554,-.0006
556,-.001
558,-.0009
560,-.0008
562,-.0009
564,-.0011
566,-.0012
568,-.0006
570,-.0009
572,-.001
574,-.0013
576,-.0007
578,-.0009
580,-.0011
582,-.0008
584,-.001
586,-.0014
588,-.0008
590,-.0006
592,-.0003
594,-.0011
596,-.0005
598,-.0008
600,-.0004
602,-.0004
604,-.0008
606,-.0005
608,-.0001
610,-.0007
612,-.0008
614,-.0005
616,-.0005
618,-.0005
620,-.0005
622,-.0001
624,.0001
626,-.0003
628,.0001
630,-.0001
632,0
634,-.0001
636,-.0001
638,-.0003
640,-.0002
642,-.0001
644,.0005
646,-.0004
648,-.0002
650,-.0002
652,-.0001
654,-.0002
656,.0001
658,-.0002
660,-.0004
662,-.0001
664,.0002
666,.0003
668,-.0006
670,.0004
672,-.0001
674,-.0005
676,-.0006
678,-.0005
680,-.0004
682,-.0005
684,-.0012
686,-.0009
688,-.0009
690,-.0011
692,-.0008
694,-.0004
696,-.0005
698,-.0004
700,-.0008
702,-.0004
704,-.0002
706,0
708,.0001
710,-.0004
712,.0004
714,.0004
716,-.0002
718,-.0003
720,-.0002
722,-.0001
724,-.001
726,.0001
728,-.0006
730,.0002
732,-.0008
734,.0003
736,-.0002
738,.0002
740,0
742,-.0002
744,.0003
746,-.0001
748,-.0001
750,.0004
752,-.0006
754,-.0003
756,-.0001
758,.0008
760,-.0006
762,-.0007
764,.0002
766,-.0009
768,-.001
770,-.0004
772,.0003
774,-.0002
776,.0008
778,.0004
780,.0001
782,-.0001
784,-.0005
786,.0008
788,.0002
790,.0004
792,-.0009
794,-.0002
796,-.0009
798,.0008
800,.0007
