2017-10-24 qp0030.csv,,amir,24/10/2017 17:16:31,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4531
202,2.422
204,2.3985
206,2.3282
208,2.2144
210,2.0657
212,1.8737
214,1.6367
216,1.3862
218,1.135
220,.9021
222,.7038
224,.4939
226,.341
228,.2616
230,.2104
232,.1495
234,.0928
236,.0534
238,.0291
240,.0138
242,.0071
244,.0013
246,-.0019
248,-.0043
250,-.0059
252,-.0065
254,-.007
256,-.0074
258,-.0073
260,-.0071
262,-.0083
264,-.0082
266,-.0079
268,-.008
270,-.0079
272,-.008
274,-.0084
276,-.0081
278,-.008
280,-.0079
282,-.0078
284,-.0078
286,-.0073
288,-.0068
290,-.0056
292,-.0047
294,-.0041
296,-.0035
298,-.0027
300,-.0026
302,-.0024
304,-.0022
306,-.002
308,-.0018
310,-.002
312,-.0021
314,-.0018
316,-.0021
318,-.0021
320,-.0022
322,-.0024
324,-.0023
326,-.0025
328,-.0032
330,-.0029
332,-.003
334,-.0026
336,-.0033
338,-.0031
340,-.0026
342,-.003
344,-.0026
346,-.0027
348,-.0029
350,-.0026
352,-.0024
354,-.0019
356,-.0016
358,-.0018
360,-.0013
362,-.0017
364,-.0017
366,-.0023
368,-.002
370,-.0024
372,-.0023
374,-.0021
376,-.0019
378,-.0016
380,-.002
382,-.002
384,-.0016
386,-.0017
388,-.0018
390,-.0018
392,-.0017
394,-.0017
396,-.0016
398,-.0018
400,-.0014
402,-.0017
404,-.0017
406,-.0016
408,-.0015
410,-.0016
412,-.0016
414,-.0015
416,-.0016
418,-.0013
420,-.0014
422,-.0016
424,-.0014
426,-.0015
428,-.0016
430,-.0014
432,-.0013
434,-.0014
436,-.0013
438,-.0014
440,-.0015
442,-.0017
444,-.0007
446,-.0012
448,-.0011
450,-.0011
452,-.001
454,-.0009
456,-.0009
458,-.0008
460,-.0009
462,-.001
464,-.0006
466,-.0009
468,-.0006
470,-.0009
472,-.0007
474,-.0009
476,-.0004
478,-.0005
480,-.0006
482,-.0006
484,-.0007
486,-.0008
488,-.0005
490,-.0003
492,-.0005
494,-.0006
496,-.0002
498,0
500,-.0002
502,-.0004
504,0
506,-.0009
508,-.001
510,-.0008
512,-.0004
514,-.0002
516,-.0005
518,-.0003
520,-.0004
522,-.0008
524,-.0001
526,-.0002
528,-.0002
530,-.0004
532,-.0003
534,-.0002
536,-.0002
538,-.0003
540,0
542,-.0002
544,-.0003
546,-.0001
548,-.0008
550,-.0006
552,-.0006
554,-.0005
556,-.0009
558,-.0006
560,-.0005
562,-.0006
564,-.0005
566,-.0011
568,-.0002
570,-.0003
572,-.0005
574,-.0005
576,-.0004
578,-.0004
580,-.0009
582,.0002
584,-.0006
586,-.001
588,-.0001
590,-.0003
592,.0003
594,-.0006
596,-.0001
598,-.0006
600,.0002
602,.0002
604,0
606,.0004
608,.0003
610,-.0003
612,0
614,.0005
616,.0005
618,.0008
620,.0007
622,.0007
624,.0011
626,.0009
628,.0008
630,.0008
632,.0008
634,.0003
636,.0011
638,.001
640,.0005
642,.0011
644,.0016
646,.0003
648,.0012
650,.0009
652,.0009
654,.0009
656,.0009
658,.001
660,.0012
662,.001
664,.0009
666,.002
668,.0006
670,.0012
672,.001
674,.0007
676,.0009
678,.001
680,.0014
682,.0005
684,.0004
686,.0002
688,.0003
690,.0001
692,.0005
694,.001
696,.0005
698,.0008
700,.0003
702,.0006
704,.0012
706,.0013
708,.0015
710,.0011
712,.0015
714,.0023
716,.0019
718,.0019
720,.0005
722,.0019
724,.0006
726,.0014
728,.0014
730,.0013
732,.0007
734,.0017
736,.0009
738,.0019
740,.0015
742,.0016
744,.002
746,.0016
748,.0025
750,.0025
752,.0015
754,.0018
756,.0027
758,.003
760,.0021
762,.0014
764,.0016
766,.0009
768,.0011
770,.0002
772,.0015
774,.0016
776,.0023
778,.0016
780,.0021
782,.0016
784,.002
786,.0021
788,.0036
790,.0026
792,.0009
794,.0018
796,.0013
798,.0015
800,.0022
