2018-1-22 aai050.csv,,AMIR,24/01/2018 18:20:10,GENESYS 10S,2L7M233003,2.001
nm,A
200,1.6382
202,1.5957
204,1.5482
206,1.4857
208,1.3915
210,1.278
212,1.1378
214,.9847
216,.829
218,.6836
220,.5404
222,.4248
224,.3011
226,.2101
228,.1614
230,.1329
232,.0974
234,.0639
236,.0407
238,.0263
240,.0164
242,.0122
244,.0091
246,.0067
248,.0053
250,.0047
252,.0043
254,.0037
256,.0036
258,.0034
260,.0034
262,.0032
264,.0034
266,.0031
268,.0032
270,.0034
272,.0031
274,.0032
276,.0034
278,.0032
280,.003
282,.0032
284,.0031
286,.0031
288,.0031
290,.0031
292,.003
294,.003
296,.0031
298,.0031
300,.003
302,.0031
304,.0031
306,.003
308,.003
310,.0027
312,.0027
314,.0026
316,.0026
318,.0024
320,.0023
322,.0022
324,.002
326,.0018
328,.0017
330,.0018
332,.0011
334,.0012
336,.0013
338,.0013
340,.0015
342,.0014
344,.0015
346,.0016
348,.0019
350,.0015
352,.0014
354,.0018
356,.0017
358,.0018
360,.0019
362,.0017
364,.0021
366,.0014
368,.0018
370,.0016
372,.0018
374,.0017
376,.0017
378,.0015
380,.0015
382,.0019
384,.0017
386,.0022
388,.002
390,.002
392,.0017
394,.0018
396,.0016
398,.0018
400,.0018
